"incubationID","sampleID","tripID","startDate","dateKilled","timeKilled","depth","t","durationInDays","durationSinceTimepointInDays","filtered","amendment","treatment","MeHg_ambient_ppt","MeHg_198_ppt","MeHg_204_ppt","MeHg_excess_DDL","MeHg_DOA","MeHg_198_above_DDL","bottleID_MeHg","HgT_ambient_ppt","HgT_198_ppt","HgT_204_ppt","HgT_excess_DDL","HgT_DOA","bottleID_HgT","percent_amb_MeHg","percent_198_MeHg","percent_204_MeHg"
"BLI20_MA_106","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","21:08",15.2,"t1",1.044444,1.044444,"no","molybdate","unfiltered-molybdate",0.481,0.028,0.757,0.0119756877725233,"2022-01-04",TRUE,"MSC331BD",0.931681558980736,0.65783599377968,0.79581592259732,0.0214730156320633,"2022-02-17","MSC330BD",51.6270817387666,4.25638004985444,95.1224998777813
"BLI20_MA_106","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","18:48",15.2,"t2",1.947222,0.902778,"no","molybdate","unfiltered-molybdate",0.491,0.031,0.735,0.0090378546744079,"2022-01-12",TRUE,"MSC504BC",0.812343912608448,0.609914553764296,0.738848181070848,0.0210298889570887,"2022-02-18","MSC363BD",60.4423806689696,5.08267917344699,99.4791648447628
"BLI20_MA_107","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:08",15.2,"t0",0,0,"no","unamended","unfiltered-unamended",0.46,-0.004,0.749,0.0107765157015089,"2022-01-11",FALSE,"MSC444BC",2.67955494883876,0.909016732906534,0.959702206867851,0.0650948808814561,"2022-02-15","MSC443BC",17.1670299278375,-0.440035904202798,78.0450429977115
"BLI20_MA_107","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","21:18",15.2,"t1",1.048611,1.048611,"no","unamended","unfiltered-unamended",0.384,0.129,0.574,0.00955826665074574,"2022-01-04",TRUE,"MSC337BD",0.975416935541835,0.765842884058139,0.828438163763139,0.0166459390203617,"2022-02-15","MSC336BD",39.3677806902841,16.8441860184741,69.2870059718922
"BLI20_MA_107","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","18:41",15.2,"t2",1.939583,0.890972,"no","unamended","unfiltered-unamended",0.405,0.259,0.529,0.00745965749520286,"2022-01-12",TRUE,"MSC505BC",2.31629475524304,0.729497042409289,0.794292685115243,0.0599640383076608,"2022-02-18","MSC364BD",17.4848213545907,35.5039136477659,66.6001349267428
"BLI20_MA_108","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:00",15.2,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.588,0.001,0.834,0.0108227198178064,"2022-01-12",FALSE,"MSC440BC",3.56516518002476,0.843737200212036,0.883083096461242,0.0922946878605318,"2022-02-18","MSC439BC",16.4929244595594,0.118520316485832,94.4418484899178
"BLI20_MA_108","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","21:21",15.2,"t1",1.05625,1.05625,"no","molybdate","unfiltered-molybdate",0.524,0.026,0.697,0.0130555440705549,"2022-01-04",TRUE,"MSC339BD",2.78636073858689,0.669681275776592,0.759157604890059,0.0713420214728839,"2022-02-16","MSC338BD",18.8058923147815,3.88244392376795,91.8122924028324
"BLI20_MA_108","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","18:39",15.2,"t2",1.94375,0.8875,"no","molybdate","unfiltered-molybdate",0.499,0.043,0.754,0.00615955523659202,"2021-12-14",TRUE,"MSC506BC",1.00056430457912,0.705196191585196,0.812135912195572,0.0259025221868902,"2022-02-18","MSC365BD",49.871857082679,6.09759390551177,92.8416030712883
"BLI20_MA_109","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:34",15.2,"t0",0,0,"no","unamended","unfiltered-unamended",0.463,0,0.834,0.0108492282285427,"2022-01-11",FALSE,"MSC456BC",2.72777881999972,0.792604822821512,0.852422334267754,0.0662663915273662,"2022-02-15","MSC455BC",16.9735169363932,0,97.8388254827251
"BLI20_MA_109","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","20:56",15.2,"t1",1.015278,1.015278,"no","unamended","unfiltered-unamended",0.753,0.045,0.542,0.0176386717292461,"2022-01-11",TRUE,"MSC323BD",0.88985521395334,0.565691057958627,0.69440005792758,0.0262469434454082,"2022-02-17","MSC322BD",84.620507717729,7.95487207494292,78.0529888804425
"BLI20_MA_109","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","19:08",15.2,"t2",1.940278,0.925,"no","unamended","unfiltered-unamended",0.393,0.084,0.541,0.00980111927200503,"2022-01-04",TRUE,"MSC507BC",0.913537446215722,0.629378277955713,0.750115513664751,0.0221927194543755,"2022-02-15","MSC366BD",43.0195830097584,13.3465044699097,72.1222251966101
"BLI20_MA_110","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:30",15.2,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.52,-0.001,0.856,0.0121761064863223,"2022-01-11",FALSE,"MSC454BC",3.29376459409345,0.946520449342333,0.989801976374348,0.0800159795181618,"2022-02-15","MSC453BC",15.7874063292954,-0.105650120997896,86.4819449174606
"BLI20_MA_110","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","20:59",15.2,"t1",1.020139,1.020139,"no","molybdate","unfiltered-molybdate",0.492,0.031,0.775,0.00606517347087158,"2021-12-14",TRUE,"MSC325BD",1.08418777436355,0.793472340200511,0.915976519711139,0.0279752377912246,"2022-04-26","MSC324BD",45.3795930588516,3.90687846688724,84.609155728621
"BLI20_MA_110","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","19:02",15.2,"t2",1.938889,0.91875,"no","molybdate","unfiltered-molybdate",0.483,0.039,0.757,0.0120330402523193,"2022-01-04",TRUE,"MSC508BC",3.42881722407068,0.704371563833505,0.8773600888604,0.083296835865185,"2022-02-15","MSC367BD",14.0864901345364,5.53685043554918,86.2815632499611
"BLI20_MA_111","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:40",15.2,"t0",0,0,"yes","unamended","filtered-unamended",0.572,-0.002,0.843,0.011905375983541,"2022-01-19",FALSE,"MSC458BC",2.66646594068581,0.965455020259202,0.999050528972507,0.0647769073959929,"2022-02-15","MSC457BC",21.4516147111515,-0.207156206973065,84.3801164758903
"BLI20_MA_111","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","20:53",15.2,"t1",1.009028,1.009028,"yes","unamended","filtered-unamended",0.318,0.001,0.55,0.00791215552966365,"2022-01-04",FALSE,"MSC321BD",0.841985038093364,0.686487269348063,0.749205681961743,0.0194057268931262,"2022-02-17","MSC320BD",37.7678920186154,0.145669125219128,73.4110823292028
"BLI20_MA_111","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","19:11",15.2,"t2",1.938194,0.929167,"yes","unamended","filtered-unamended",0.269,-0.002,0.437,0.00670252846881573,"2022-01-04",FALSE,"MSC509BC",1.99555820584455,0.62364665519507,0.775321353912486,0.034055119401447,"2022-02-15","MSC368BD",13.4799375539215,-0.320694416195405,56.3637255435797
"BLI20_MA_112","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-15","20:24",15.2,"t0",0,0,"yes","unamended","filtered-unamended",3.152,0.005,0.724,0.0655813072469268,"2022-01-19",FALSE,"MSC452BC",2.53689365453159,0.788915730763827,0.844776634705548,0.0561131614448857,"2022-02-16","MSC451BC",124.246437936792,0.633781252550131,85.7031279342089
"BLI20_MA_112","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-16","21:11",15.2,"t1",1.032639,1.032639,"yes","unamended","filtered-unamended",0.339,-0.001,0.558,0.00688226256407857,"2022-01-05",FALSE,"MSC333BD",0.80404548224658,0.557077268865784,0.621985500251152,0.0205867923938313,"2022-02-16","MSC332BD",42.1617940135428,-0.179508311663122,89.712702269536
"BLI20_MA_112","BLiMMP_sample_0082","BLiMMP_trip_016","2021-10-14","2021-10-17","18:52",15.2,"t2",1.936111,0.903472,"yes","unamended","filtered-unamended",0.24,0,0.434,0.00442513243217594,"2022-01-12",FALSE,"MSC510BC",2.54073391085507,0.625628636650489,0.746571186796413,0.0706356929325316,"2022-02-18","MSC369BD",9.44608953242291,0,58.1324336748547
"BLI20_MA_113","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:18",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.789,0.008,0.789,0.0164097201468277,"2022-01-19",FALSE,"MSC469BC",2.68338461162715,0.871622270574864,0.889158625817157,0.0593533724450732,"2022-02-16","MSC468BC",29.4031648158542,0.917828774008233,88.7355728315508
"BLI20_MA_113","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:43",19.9,"t1",1.017361,1.017361,"no","unamended","unfiltered-unamended",0.718,0.044,0.678,0.0149450162754459,"2022-01-19",TRUE,"MSC349BD",2.42423744853196,0.747943073654045,0.826613408644475,0.0558728335088108,"2022-02-17","MSC348BD",29.617560789468,5.88280065019384,82.0214132640095
"BLI20_MA_113","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:55",19.9,"t2",1.942361,0.925,"no","unamended","unfiltered-unamended",0.829,0.062,0.574,0.0172505732020316,"2022-01-19",TRUE,"MSC511BC",2.16043696861228,0.722063144010266,0.801687128326612,0.0524838601218673,"2022-02-15","MSC370BD",38.3718669900605,8.58650666694581,71.5990041150004
"BLI20_MA_114","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:23",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.794,0.003,0.795,0.0165314400773201,"2022-01-19",FALSE,"MSC471BC",4.6133141754419,0.97583400404966,1.05152562855778,0.0787283300586926,"2022-02-15","MSC470BC",17.2110541316849,0.30742933609099,75.6044340155916
"BLI20_MA_114","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:47",19.9,"t1",1.016667,1.016667,"no","molybdate","unfiltered-molybdate",0.704,0.002,0.704,0.0175466338843805,"2022-01-04",FALSE,"MSC351BD",1.35128002217236,0.661424206382382,0.849105361019323,0.0311437494492706,"2022-02-17","MSC350BD",52.0987499591854,0.302377805453912,82.9107943865613
"BLI20_MA_114","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:42",19.9,"t2",1.929861,0.913194,"no","molybdate","unfiltered-molybdate",0.629,0.008,0.64,0.015678779998931,"2022-01-04",FALSE,"MSC512BC",3.962232606042,0.686829341206194,0.877697274128924,0.0876400149875719,"2022-02-16","MSC371BD",15.8748882900221,1.16477260362095,72.9180799422184
"BLI20_MA_115","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:08",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.764,0.002,0.789,0.0140619220256271,"2022-01-12",FALSE,"MSC465BC",2.56584141265866,0.876798981226997,0.887328352797436,0.066424280593729,"2022-02-18","MSC464BC",29.775807508242,0.228102454818229,88.9186057802119
"BLI20_MA_115","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:33",19.9,"t1",1.017361,1.017361,"no","unamended","unfiltered-unamended",0.646,0.016,0.673,0.00796301693095831,"2021-12-14",TRUE,"MSC343BD",1.06673874850217,0.626748572974164,0.668516671159194,0.0296567186183908,"2022-02-18","MSC342BD",60.5584076613941,2.55285782687527,100.670638300318
"BLI20_MA_115","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:39",19.9,"t2",1.938194,0.920833,"no","unamended","unfiltered-unamended",0.54,0.032,0.563,0.00666310274509694,"2021-12-14",TRUE,"MSC513BC",2.24287439350233,0.690463100976961,0.827423863842709,0.0580633383324021,"2022-02-18","MSC372BD",24.0762479416768,4.63457061712959,68.042514194034
"BLI20_MA_116","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:05",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.882,-0.002,0.778,0.0206558204670217,"2022-01-11",FALSE,"MSC463BC",4.33493609112421,0.911098535063269,1.02743750857134,0.105309334523162,"2022-02-15","MSC462BC",20.3463207175279,-0.219515225086068,75.7223669088952
"BLI20_MA_116","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:36",19.9,"t1",1.021528,1.021528,"no","molybdate","unfiltered-molybdate",0.706,0.014,0.725,0.0175900923941093,"2022-01-04",FALSE,"MSC345BD",3.88566036176766,0.782539314372085,0.86636619705137,0.0994885052486603,"2022-02-16","MSC344BD",18.1693697922385,1.78904749485126,83.6828586419343
"BLI20_MA_116","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:51",19.9,"t2",1.948611,0.927083,"no","molybdate","unfiltered-molybdate",0.73,0.033,0.767,0.0181811429506491,"2022-01-04",TRUE,"MSC514BC",4.14937481553644,0.827342952542017,0.983671650715209,0.100801463118685,"2022-02-15","MSC373BD",17.5930117777423,3.98867239983217,77.9731732069669
"BLI20_MA_117","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:01",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.728,-0.001,0.702,0.0170499462209902,"2022-01-11",FALSE,"MSC461BC",2.45854344266183,0.696809549364146,0.713035172603929,0.0543801451317913,"2022-02-16","MSC460BC",29.611028520684,-0.143511236450838,98.4523663028249
"BLI20_MA_117","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:30",19.9,"t1",1.020139,1.020139,"no","unamended","unfiltered-unamended",0.664,0.022,0.6,0.0165522571844393,"2022-01-04",TRUE,"MSC341BD",1.09686290754111,0.541453328331605,0.578317074748159,0.0323527898136326,"2022-02-17","MSC340BD",60.5362799156478,4.0631387506268,103.749314381092
"BLI20_MA_117","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:30",19.9,"t2",1.936806,0.916667,"no","unamended","unfiltered-unamended",0.541,0.038,0.492,0.00667368298323811,"2021-12-14",TRUE,"MSC515BC",2.65123843356586,0.652713122729881,0.76841703820898,0.0684097601670319,"2022-04-26","MSC374BD",20.4055581403279,5.82185322719886,64.0277317570612
"BLI20_MA_118","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:14",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.818,0.003,0.799,0.0170265959896752,"2022-01-19",FALSE,"MSC467BC",4.72649024828538,0.934139294006813,1.05273574412531,0.0806597318403011,"2022-02-15","MSC466BC",17.3067108367936,0.321151247918506,75.8974894182839
"BLI20_MA_118","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:40",19.9,"t1",1.018056,1.018056,"no","molybdate","unfiltered-molybdate",0.737,0.002,0.717,0.00908867804416992,"2021-12-14",FALSE,"MSC347BD",3.63463214774871,0.711851893730788,0.886121689717901,0.101047480499319,"2022-02-18","MSC346BD",20.277155157407,0.280957319579229,80.9143945261354
"BLI20_MA_118","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:34",19.9,"t2",1.930556,0.9125,"no","molybdate","unfiltered-molybdate",0.663,0.004,0.676,0.0165283393320466,"2022-01-04",FALSE,"MSC516BC",4.28786007247378,0.747981874467755,0.908874195481241,0.0948425189483261,"2022-02-16","MSC375BD",15.4622583012019,0.534772316888868,74.377730533109
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:38",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.937,-0.004,0.722,0.0219490862036242,"2022-01-11",FALSE,"MSC477BC",2.72117292090931,0.863892547534879,0.848758193841058,0.0661059133051928,"2022-02-15","MSC476BC",34.4336808881257,-0.463020547105542,85.0654527095152
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:55",19.9,"t1",1.011806,1.011806,"no","unamended","unfiltered-unamended",1.641,0.027,0.612,0.0202431198477861,"2021-12-14",TRUE,"MSC355BD",2.41154953802863,0.622617868569935,0.727218519392481,0.0670442000762101,"2022-02-18","MSC354BD",68.0475343393304,4.33652828853357,84.1562726580816
"BLI20_MA_119","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:02",19.9,"t2",1.933333,0.921528,"no","unamended","unfiltered-unamended",0.657,0.03,0.508,0.0163691352633296,"2022-01-04",TRUE,"MSC517BC",2.39462777038876,0.580189263115964,0.713297507024386,0.0408654252247667,"2022-02-15","MSC376BD",27.4364144659251,5.17072650377603,71.2185301360702
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:44",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.707,0,0.781,0.0165709286507791,"2022-01-11",FALSE,"MSC479BC",4.9209151459902,0.931760838040159,0.899672702548395,0.108844966973799,"2022-02-16","MSC478BC",14.3672463154765,0,86.8093471979037
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","22:00",19.9,"t1",1.011111,1.011111,"no","molybdate","unfiltered-molybdate",0.721,0.004,0.746,0.00889295852755535,"2021-12-14",FALSE,"MSC359BD",3.94194482194302,0.659251842230839,0.833852129496411,0.102048726646136,"2022-02-18","MSC358BD",18.2904640365974,0.606748399286139,89.4643035151248
"BLI20_MA_120","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:05",19.9,"t2",1.93125,0.920139,"no","molybdate","unfiltered-molybdate",0.682,0.011,0.72,0.0169986406597663,"2022-01-04",FALSE,"MSC518BC",3.41849584271346,0.612568565468442,0.747355922580634,0.0875272180082158,"2022-02-16","MSC377BD",19.9502948483523,1.79571734824298,96.3396392864362
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:33",19.9,"t0",0,0,"yes","unamended","filtered-unamended",0.64,0.004,0.734,0.0133168491202719,"2022-01-19",FALSE,"MSC475BC",2.89459063070386,0.926491687628753,0.912850135556867,0.0703187790151137,"2022-02-15","MSC474BC",22.1102076822647,0.431736199408063,80.4075029853873
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:57",19.9,"t1",1.016667,1.016667,"yes","unamended","filtered-unamended",0.591,0.01,0.658,0.00729202310599913,"2021-12-14",TRUE,"MSC357BD",2.35272829382669,0.73510661150943,0.831623713699886,0.0609072266036962,"2022-02-18","MSC356BD",25.1197727145426,1.36034689981451,79.1223228919922
"BLI20_MA_121","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","20:08",19.9,"t2",1.940972,0.924306,"yes","unamended","filtered-unamended",0.525,0.012,0.584,0.0130872926026543,"2022-01-04",FALSE,"MSC519BC",2.71188628547843,0.76077923145011,0.907415993792877,0.0462795878289249,"2022-02-15","MSC378BD",19.3592188142719,1.57733012468374,64.3585746774154
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-15","21:28",19.9,"t0",0,0,"yes","unamended","filtered-unamended",0.691,0,0.794,0.0143694198888632,"2022-01-19",FALSE,"MSC473BC",2.34932071832509,0.88335642272031,0.898311942631748,0.0519642644529895,"2022-02-16","MSC472BC",29.4127572540474,0,88.3880044691214
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-16","21:51",19.9,"t1",1.015972,1.015972,"yes","unamended","filtered-unamended",0.597,0.002,0.662,0.00736105372715089,"2021-12-14",FALSE,"MSC353BD",2.78247292319831,0.791470745041313,0.854846072352345,0.0773563505239216,"2022-02-18","MSC352BD",21.4557343944889,0.252694115673929,77.4408424405956
"BLI20_MA_122","BLiMMP_sample_0085","BLiMMP_trip_016","2021-10-14","2021-10-17","19:46",19.9,"t2",1.929167,0.913194,"yes","unamended","filtered-unamended",0.503,0.001,0.572,0.00620803018754857,"2021-12-14",FALSE,"MSC520BC",2.46841502759157,0.740425370364802,0.862082936060613,0.0639021147626679,"2022-02-18","MSC379BD",20.3774484589318,0.135057500731952,66.3509247281729
"BLiMMP_MA_0021","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-07-31","22:30",20,"t0",0,0,"no","unamended","unfiltered-unamended",0.694,0.005,1.891,0.018,"1901-01-01",FALSE,"MSC300AR",1.53412221266462,1.73064722307609,1.63449000385955,0.0297968704225384,"2020-04-07","MSC300AR",45.2375954321521,0.288909255065448,115.69357998732
"BLiMMP_MA_0021","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-08-01","20:38",20,"t1",0.922222,0.922222,"no","unamended","unfiltered-unamended",0.677,0.013,0.94,0.017,"1901-01-01",FALSE,"MSC315AR",1.69639844193744,0.90453118441659,0.85347372867513,0.0320648049174114,"2020-04-03","MSC315AR",39.9080772101396,1.43720860308258,110.138129437117
"BLiMMP_MA_0022","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-07-31","22:40",20,"t0",0,0,"no","unamended","unfiltered-unamended",0.732,-0.002,1.349,0.019,"1901-01-01",FALSE,"MSC301AR",1.34613806222378,0.920257628673146,1.0731019068243,0.0256167579129131,"2020-04-06","MSC301AR",54.3777804477766,-0.217330445049791,125.710334817332
"BLiMMP_MA_0022","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-08-01","20:46",20,"t1",0.920833,0.920833,"no","unamended","unfiltered-unamended",0.665,0.035,1.045,0.017,"1901-01-01",TRUE,"MSC311AR",1.38710255809746,0.844748362152446,0.925711873305262,0.0263963046795256,"2020-04-06","MSC311AR",47.9416605584024,4.14324567742504,112.88609665001
"BLiMMP_MA_0023","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-07-31","22:50",20,"t0",0,0,"no","unamended","unfiltered-unamended",0.767,-0.002,1.283,0.02,"1901-01-01",FALSE,"MSC302AR",1.56688199038177,1.19212267801404,1.08285067571597,0.0296167245313052,"2020-04-03","MSC302AR",48.9507189889343,-0.167767968589592,118.483557222854
"BLiMMP_MA_0023","BLiMMP_sample_0020","BLiMMP_trip_003","2019-07-30","2019-08-01","20:43",20,"t1",0.911806,0.911806,"no","unamended","unfiltered-unamended",0.618,0.031,1.48,0.016,"1901-01-01",TRUE,"MSC314AR",1.40219687479954,1.45010738762646,1.21877543697308,0.0265038968055768,"2020-04-03","MSC314AR",44.0736968614588,2.13777271011225,121.433362956156
"BLiMMP_MA_0024","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-07-31","23:00",10.3,"t0",0,0,"yes","unamended","filtered-unamended",0.041,0,1.682,0.001,"1901-01-01",FALSE,"MSC304AR",0.550754126906337,1.26750082780572,1.49745951902289,0.0104807489918163,"2020-04-06","MSC304AR",7.44433822589814,0,112.323570596254
"BLiMMP_MA_0024","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-08-01","20:50",10.3,"t1",0.909722,0.909722,"yes","unamended","filtered-unamended",0.029,-0.002,1.589,0.001,"1901-01-01",FALSE,"MSC309AR",0.566413078570152,0.829190192607762,1.29179634079903,0.0113602534273909,"2020-04-02","MSC309AR",5.11993827423748,-0.24119918660761,123.007005811546
"BLiMMP_MA_0025","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-07-31","23:10",10.3,"t0",0,0,"yes","unamended","filtered-unamended",0.062,-0.002,1.589,0.002,"1901-01-01",FALSE,"MSC307AR",0.577187689776154,1.06168907763982,1.19248061629455,0.0112105715305904,"2020-04-07","MSC307AR",10.7417398357967,-0.188379068987513,133.251641853733
"BLiMMP_MA_0025","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-08-01","21:05",10.3,"t1",0.913194,0.913194,"yes","unamended","filtered-unamended",0.019,0.001,1.571,0,"1901-01-01",TRUE,"MSC312AR",0.539494487267604,0.851735340844472,1.23567520440688,0.0102664801356668,"2020-04-06","MSC312AR",3.52181541209623,0.117407362597932,127.136968873149
"BLiMMP_MA_0026","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-07-31","23:20",10.3,"t0",0,0,"no","unamended","unfiltered-unamended",0.049,-0.003,1.598,0.001,"1901-01-01",FALSE,"MSC305AR",0.640817249232548,1.03397947394288,1.18900179262062,0.0124464324825496,"2020-04-07","MSC305AR",7.64648580522498,-0.290141156145012,134.398451702745
"BLiMMP_MA_0026","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-08-01","20:54",10.3,"t1",0.898611,0.898611,"no","unamended","unfiltered-unamended",0.017,0.001,1.34,0,"1901-01-01",TRUE,"MSC308AR",0.613689477503078,0.918454020256485,1.14317342309786,0.0116783970530692,"2020-04-06","MSC308AR",2.77013059913753,0.108878613185311,117.217560601502
"BLiMMP_MA_0027","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-07-31","23:30",10.3,"t0",0,0,"no","unamended","unfiltered-unamended",0.045,0,1.566,0.001,"1901-01-01",FALSE,"MSC306AR",0.691376200249055,1.05902031089299,1.18376818449558,0.0130681816473541,"2020-04-03","MSC306AR",6.50875745849939,0,132.28941447411
"BLiMMP_MA_0027","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-08-01","21:01",10.3,"t1",0.896528,0.896528,"no","unamended","unfiltered-unamended",0.036,-0.002,1.351,0.001,"1901-01-01",FALSE,"MSC313AR",0.602872248900687,0.824035150169047,1.07900115732785,0.0114725471969718,"2020-04-06","MSC313AR",5.97141435281596,-0.242708093166864,125.208392115701
"BLiMMP_MA_0028","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-07-31","23:40",10.3,"t0",0,0,"no","unamended","unfiltered-unamended",0.073,0,2.483,0.002,"1901-01-01",FALSE,"MSC303AR",0.836212738051617,1.84659734748043,2.09812455392332,0.0162415499858532,"2020-04-07","MSC303AR",8.7298359231038,0,118.343784469658
"BLiMMP_MA_0028","BLiMMP_sample_0021","BLiMMP_trip_003","2019-07-30","2019-08-01","20:58",10.3,"t1",0.8875,0.8875,"no","unamended","unfiltered-unamended",0.018,0,1.105,0,"1901-01-01",TRUE,"MSC310AR",0.554465790216749,0.73725166189264,0.93956119550402,0.0105513812569199,"2020-04-06","MSC310AR",3.24636800278761,0,117.60809251038
"BLiMMP_MA_0029","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:21",11.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.258,0.002,1.165,0.004,"1901-01-01",FALSE,"MSC510AR",0.919949546529357,1.22414289654765,1.18378317608288,0.0175064694230592,"2020-04-06","MSC510AR",28.0450162700055,0.163379618967723,98.4132925300535
"BLiMMP_MA_0029","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:15",11.7,"t1",0.995833,0.995833,"no","molybdate","unfiltered-molybdate",0.266,0.001,0.984,0.003,"1901-01-01",FALSE,"MSC681AR",2.28854513280404,0.47055615278139,0.955377294545829,0.0487456088735273,"2020-04-08","MSC681AR",11.623104835782,0.212514488247395,102.995958310667
"BLiMMP_MA_0030","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:29",11.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.513,0,1.199,0.006,"1901-01-01",FALSE,"MSC507AR",1.05566079119789,1.49265028936341,1.35246381765999,0.0205038344049808,"2020-04-07","MSC507AR",48.5951552124884,0,88.6530186126894
