"sampleDate","mean_chlor_rfu","sd_chlor_rfu","mean_phyco_rfu","sd_phyco_rfu","mean_turb","sd_turb"
2020-08-12,0.40304347826087,0.0544755810690104,1.44521739130435,0.322432086791754,5.73869565217391,0.177848361043029
2020-08-13,0.33625,0.0389885713466417,1.42791666666667,0.246999017189854,4.87541666666667,0.562718395606207
2020-08-14,0.320416666666667,0.0398343490259203,1.315,0.32271942316346,4.82458333333333,0.390996265596163
2020-08-15,0.429583333333333,0.0677257363364832,1.50583333333333,0.129779634855352,5.17833333333333,0.125928436083725
2020-08-16,0.447916666666667,0.0419087172281632,1.4525,0.136357905017896,4.9625,0.142775287107733
2020-08-17,0.42125,0.0467474714498712,1.46333333333333,0.133796297689295,4.9075,0.24835546054518
2020-08-18,0.414347826086957,0.0520337379151539,1.39739130434783,0.125669747256426,4.74913043478261,0.176298121566806
2020-08-19,0.395,0.0658720762902052,1.26375,0.162181125262172,4.56208333333333,0.140216576786759
2020-08-20,0.45875,0.0568990333837052,1.32166666666667,0.108052590523507,4.80916666666667,0.161135014052264
2020-08-21,0.444583333333333,0.0654070310451784,1.30375,0.178394104503874,4.45791666666667,0.150592429126251
2020-08-22,0.485,0.0342624144432097,1.3975,0.0712771687331132,4.515,0.0834578779463289
2020-08-23,0.432916666666667,0.0822234054621742,1.20666666666667,0.229586900600919,4.07,0.373910010098919
2020-08-24,0.44,0.0824621125123532,0.927916666666667,0.153282324533825,4.03041666666667,0.205648056612276
2020-08-25,0.547647058823529,0.0848917996455419,1.08647058823529,0.140532077142133,4.41941176470588,0.233089858966325
2020-08-26,0.596,0.0114017542509914,1.28,0.02,4.458,0.0521536192416211
2020-08-27,0.645,0.0514147669533721,1.29625,0.0798265783351363,4.4075,0.0419368054598096
2020-08-28,0.680833333333333,0.0318852107828483,1.28791666666667,0.110649433353494,4.13666666666667,0.074755640570471
2020-08-29,0.69625,0.0768857141703077,1.37083333333333,0.0494242210175173,3.96083333333333,0.0537236622360945
2020-08-30,0.677916666666667,0.13403371304222,1.27875,0.220716471677048,3.67583333333333,0.123214788308754
2020-08-31,0.73375,0.0475314541165614,1.41583333333333,0.0488935548937171,3.58125,0.0753722645332457
2020-09-01,0.778260869565217,0.0948516628460673,1.39695652173913,0.121559367561275,3.46,0.076455572363658
2020-09-02,0.710833333333333,0.0737160631817414,1.37041666666667,0.108846887541795,3.38875,0.0745019696267211
2020-09-03,0.702083333333333,0.0450100632870189,1.40416666666667,0.0894386681604709,3.31666666666667,0.0603372166257686
2020-09-04,0.769166666666667,0.0506408210204296,1.46416666666667,0.097531117293814,3.39,0.0759862687824469
2020-09-05,0.964583333333333,0.0625528761835983,1.52541666666667,0.121296588240727,3.59583333333333,0.111625019272277
2020-09-06,0.875,0.0763288081691424,1.42125,0.094515354170172,3.31625,0.0962701136522062
2020-09-07,0.880833333333333,0.0910287420766539,1.56041666666667,0.0864507483140428,3.50125,0.12992681886689
2020-09-08,0.76125,0.038708778916641,1.64916666666667,0.0505548919635802,3.40583333333333,0.0501230370247027
2020-09-09,0.672083333333333,0.042628747869572,1.62333333333333,0.043705204810597,3.34041666666667,0.0392848202420385
2020-09-10,0.676666666666667,0.0562344986692307,1.59583333333333,0.0383254560274257,3.34166666666667,0.0723918483680652
2020-09-11,0.654782608695652,0.0532463882870251,1.54913043478261,0.0430552545075681,3.10478260869565,0.0777448954896947
2020-09-12,0.695,0.0546132648323846,1.50125,0.051694125475683,3.135,0.102023015306223
2020-09-13,0.759583333333333,0.183219496937337,1.37375,0.111269844346389,3.06416666666667,0.1274470620422
2020-09-14,1.0375,0.276267828462668,1.49916666666667,0.133869393412959,3.68416666666667,0.397217678430821
2020-09-15,0.7575,0.146888008212113,1.29583333333333,0.214616273678247,2.93041666666667,0.313375440433143
2020-09-16,1.56166666666667,0.343911852541957,1.86458333333333,0.171995428823652,4.27125,0.538874128240498
2020-09-17,1.3104347826087,0.199054087233266,1.65,0.166487782789554,4.15347826086956,0.361381298198658
2020-09-18,1.14708333333333,0.300730692273606,1.52041666666667,0.155939764476312,3.73875,0.200224059276211
2020-09-19,1.09458333333333,0.11609513215525,1.44583333333333,0.1274470620422,3.615,0.150332963783729
2020-09-20,0.86375,0.108540214947592,1.36958333333333,0.123622115886406,3.29541666666667,0.134163403506991
2020-09-21,0.922083333333333,0.101209174986506,1.44833333333333,0.135828109617703,3.34583333333333,0.190192503547845
2020-09-22,1.03,0.188748740277973,1.58416666666667,0.20095244227919,3.78958333333333,0.182196243140447
2020-09-23,0.997916666666667,0.164369127712377,1.51,0.21944594263538,4.5025,0.351459689073268
2020-09-24,1.01208333333333,0.079944500676443,1.57875,0.11666796065535,4.05166666666667,0.405566342256128
2020-09-25,0.782916666666667,0.0811053617841936,1.30833333333333,0.173246912681361,3.13458333333333,0.194823870661965
2020-09-26,0.86875,0.0740336292563695,1.4,0.0573319851543545,3.43333333333333,0.255898530615192
2020-09-27,1.14541666666667,0.326802415597834,1.55958333333333,0.128485464130203,3.89875,0.43266929333072
2020-09-28,0.830833333333333,0.0768350388065614,1.41958333333333,0.0541719618370551,3.49875,0.117262711371778
2020-09-29,0.838333333333333,0.0705054217259469,1.51041666666667,0.125472296151179,3.52833333333333,0.276242909280105
2020-09-30,0.80625,0.0635071033342967,1.36416666666667,0.0814497266478807,3.30333333333333,0.112081750702689
2020-10-01,0.862083333333333,0.0489879458701802,1.48208333333333,0.0638598442696577,3.50541666666667,0.191628698192662
2020-10-02,0.862272727272727,0.203865777930616,1.52590909090909,0.20509368569856,3.54454545454545,0.111642596100544
2020-10-03,0.680833333333333,0.042109243709631,1.48625,0.0799354359032556,3.16875,0.0681630079454679
2020-10-04,0.777916666666667,0.0834046796031862,1.47125,0.125084753875818,3.24666666666667,0.116681158520231
2020-10-05,0.905833333333333,0.0962296468222566,1.54291666666667,0.086148464704918,3.16291666666667,0.0678540099527409
2020-10-06,0.877916666666667,0.155143108316067,1.41791666666667,0.1047970778993,3.06875,0.124317703101159
2020-10-07,0.953333333333333,0.255183934799411,1.35375,0.130144150848204,2.99916666666667,0.130481271908426
2020-10-08,1.37409090909091,0.428926223991616,1.20181818181818,0.247744806560075,2.99318181818182,0.207258439167288
2020-10-09,0.857916666666667,0.169935516329415,0.828333333333333,0.132555703358074,2.63333333333333,0.115294204638344
2020-10-10,1.25375,0.365237415341333,0.997916666666667,0.169679471912208,2.99875,0.24984016629768
2020-10-11,0.860416666666667,0.0912464015570009,0.752916666666667,0.053849966022085,2.53,0.0638612626681091
2020-10-12,0.7175,0.072186353040013,0.644583333333333,0.0832481448633446,2.37541666666667,0.0871769398440878
2020-10-13,0.752916666666667,0.184943685122436,0.5525,0.109117009394184,2.22833333333333,0.204166740609274
2020-10-14,0.96625,0.0398707149803396,0.694166666666667,0.0235753494449027,2.42708333333333,0.0636211044193374
2020-10-15,0.889166666666667,0.0785696404840769,0.615833333333333,0.0581539685487673,2.49791666666667,0.108946702832032
2020-10-16,0.885,0.092736184954957,0.585833333333333,0.0408514452585235,2.30541666666667,0.0477292332867911
2020-10-17,1.03875,0.0609570411811894,0.667083333333333,0.0322327360824724,2.40041666666667,0.0487655586469071
2020-10-18,0.824166666666667,0.103710159104348,0.5175,0.0563567827020115,2.13416666666667,0.100732822105188
2020-10-19,0.970869565217391,0.267410359551116,0.719130434782609,0.237121239481913,2.09086956521739,0.106212182295555
2020-10-20,1.33583333333333,0.115830335692627,0.953333333333333,0.0639746326537981,2.21916666666667,0.0846433266927948
2020-10-21,1.09083333333333,0.244004929862291,0.842083333333333,0.0969974973530432,2.08916666666667,0.0957313572118519
2020-10-22,0.528333333333333,0.0823917823396329,0.534166666666667,0.0445183564158765,1.70916666666667,0.0811288115158297
2020-10-23,0.88625,0.163276572509453,0.687083333333333,0.0726204646367535,1.91166666666667,0.0622524081368791
2020-10-24,0.7225,0.152664736396885,0.61875,0.0543988890551524,1.85166666666667,0.0680579463249591
2020-10-25,0.996666666666667,0.052392056041273,0.725416666666667,0.0164129235046964,1.90916666666667,0.0278062655852436
2020-10-26,0.80875,0.229523371927282,0.645416666666667,0.0939925606060148,1.81208333333333,0.104921468216727
2020-10-27,0.615,0.126632200824728,0.479545454545455,0.103853251444034,1.71318181818182,0.0214667769081088
2020-10-28,0.513333333333333,0.106797926484784,0.365416666666667,0.0418048433502176,1.67666666666667,0.0303123832733447
2020-10-29,0.420833333333333,0.0718644053313126,0.31625,0.0273165820002048,1.60791666666667,0.0222591782079382
2020-10-30,0.5275,0.134139771361329,0.36625,0.0412639963079722,1.675,0.0334923742131665
2020-10-31,0.4675,0.0987420882906575,0.329583333333333,0.0413341806832266,1.60041666666667,0.0286628325713718
2020-11-01,0.169583333333333,0.125714623917294,0.229166666666667,0.0456752874545741,1.5925,0.0938199014764111
2020-11-02,0.129166666666667,0.0515765928259732,0.220833333333333,0.0241222730680799,1.53083333333333,0.031473476295842
2020-11-03,0.105833333333333,0.0512382895776252,0.21,0.0278192926487763,1.44583333333333,0.0688992122543891
2020-11-04,0.0558333333333333,0.0313350292479681,0.189583333333333,0.0201038968030247,1.41333333333333,0.112662121510241
2020-11-05,0.0541666666666667,0.0291796037560882,0.194583333333333,0.0270232052722915,1.31458333333333,0.115494369020149
2020-11-06,0.0269565217391304,0.0454707481003592,0.155652173913043,0.128799565462159,1.41565217391304,0.274173569559612
2020-11-07,-0.0345833333333333,0.0343864440765818,0.0133333333333333,0.0358337546318341,1.16416666666667,0.0631021715788848
2020-11-08,-0.0270833333333333,0.042270265699648,-0.00541666666666667,0.0369463967374906,1.14166666666667,0.106634959055432
2020-11-09,-0.0370833333333333,0.0292632974852484,0.00125,0.0488398002346091,1.1625,0.136898883661723
2020-11-10,-0.0308333333333333,0.0338688861534501,-0.0154166666666667,0.0418048433502176,1.10875,0.131886397096632
