"incubationID","sampleID","tripID","startDate","dateKilled","timeKilled","depth","t","durationInDays","durationSinceTimepointInDays","filtered","amendment","treatment","MeHg_ambient_ppt","MeHg_198_ppt","MeHg_204_ppt","MeHg_amb_DDL","MeHg_excess_DDL","MeHg_DOA","MeHg_198_above_DDL","bottleID_MeHg","HgT_ambient_ppt","HgT_198_ppt","HgT_204_ppt","HgT_excess_DDL","HgT_DOA","bottleID_HgT","percent_amb_MeHg","percent_198_MeHg","percent_204_MeHg"
"BLI20_MA_047","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:41",15.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.303,-0.002,1.117,0.0687739785088757,0.00275408488464142,2021-01-13,FALSE,"MSC210AW",1.232,0.979,1.157,0.035,"2021-02-04","MSC210AW",24.5941558441558,-0.204290091930541,96.542783059637
"BLI20_MA_047","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:33",15.7,"t1",0.952778,0.952778,"no","molybdate","unfiltered-molybdate",0.395,0.005,1.252,0.054793284023797,0.00373267683127548,2020-10-29,TRUE,"MSC241AW",1.276,0.782,1.072,0.03,"2021-02-05","MSC241AW",30.9561128526646,0.639386189258312,116.791044776119
"BLI20_MA_048","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:32",15.7,"t0",0,0,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.428,0.001,1.132,0.0687739785088757,0.00389063762688744,2021-01-13,FALSE,"MSC208AW",1.324,0.868,1.044,0.028,"2021-02-03","MSC208AW",32.3262839879154,0.115207373271889,108.429118773946
"BLI20_MA_048","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:41",15.7,"t1",0.964583,0.964583,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.472,0.029,1.182,0.221082267667895,0.0046037755606892,2020-10-30,TRUE,"MSC243AW",1.493,0.852,1.139,0.037,"2021-02-18","MSC243AW",31.6141995981246,3.4037558685446,103.77524143986
"BLI20_MA_049","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:36",15.7,"t0",0,0,"no","glucose","unfiltered-glucose",0.343,0.004,1.028,0.0687739785088757,0.00311770343210168,2021-01-13,TRUE,"MSC209AW",1.458,0.86,1.126,0.041,"2021-02-04","MSC209AW",23.5253772290809,0.465116279069767,91.2966252220249
"BLI20_MA_049","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:35",15.7,"t1",0.957639,0.957639,"no","glucose","unfiltered-glucose",0.634,0.089,1.263,0.054793284023797,0.00598326440072574,2020-10-29,TRUE,"MSC242AW",1.436,0.724,1.045,0.034,"2021-02-05","MSC242AW",44.1504178272981,12.292817679558,120.861244019139
"BLI20_MA_050","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:29",15.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.439,0,1.04,0.0687739785088757,0.00399198456740044,2021-01-13,FALSE,"MSC207AW",1.222,0.824,1.047,0.026,"2021-02-03","MSC207AW",35.9247135842881,0,99.3314231136581
"BLI20_MA_050","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:46",15.7,"t1",0.970139,0.970139,"no","unamended","unfiltered-unamended",0.588,0.086,1.31,0.054793284023797,0.00554875842616199,2020-10-29,TRUE,"MSC245AW",1.426,0.778,1.039,0.034,"2021-02-05","MSC245AW",41.234221598878,11.0539845758355,126.082771896054
"BLI20_MA_051","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:26",15.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.425,-0.001,1.117,0.0687739785088757,0.00386025823403545,2021-01-13,FALSE,"MSC206AW",1.566,0.975,1.213,0.044,"2021-02-04","MSC206AW",27.1392081736909,-0.102564102564103,92.0857378400659
"BLI20_MA_051","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:44",15.7,"t1",0.970833,0.970833,"no","molybdate","unfiltered-molybdate",0.587,0.048,1.284,0.054793284023797,0.00554685013967323,2020-10-29,TRUE,"MSC244AW",1.429,0.818,1.104,0.034,"2021-02-05","MSC244AW",41.0776766969909,5.8679706601467,116.304347826087
"BLI20_MA_052","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:23",15.7,"t0",0,0,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.381,0.002,1.05,0.0687739785088757,0.00345966676386998,2021-01-13,FALSE,"MSC205AW",1.319,0.891,1.046,0.028,"2021-02-03","MSC205AW",28.8855193328279,0.224466891133558,100.38240917782
"BLI20_MA_052","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:49",15.7,"t1",0.976389,0.976389,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.456,0.016,1.164,0.221082267667895,0.00444385842965685,2020-10-30,TRUE,"MSC246AW",1.417,0.699,0.958,0.042,"2021-02-19","MSC246AW",32.1806633733239,2.28898426323319,121.503131524008
"BLI20_MA_053","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:19",15.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.353,0.005,1.103,0.0687739785088757,0.0032031473297904,2021-01-13,TRUE,"MSC204AW",1.382,0.964,1.152,0.039,"2021-02-04","MSC204AW",25.5426917510854,0.518672199170125,95.7465277777778
"BLI20_MA_053","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:52",15.7,"t1",0.98125,0.98125,"no","molybdate","unfiltered-molybdate",0.434,0.014,1.229,0.054793284023797,0.00410093014919061,2020-10-29,TRUE,"MSC247AW",1.303,0.8,1.055,0.031,"2021-02-05","MSC247AW",33.3077513430545,1.75,116.492890995261
"BLI20_MA_054","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","21:04",15.7,"t0",0,0,"no","glucose","unfiltered-glucose",0.399,0.003,1.02,0.0687739785088757,0.00362490469723588,2021-01-13,FALSE,"MSC216AW",1.456,0.884,1.157,0.041,"2021-02-04","MSC216AW",27.4038461538462,0.339366515837104,88.1590319792567
"BLI20_MA_054","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:13",15.7,"t1",0.922917,0.922917,"no","glucose","unfiltered-glucose",0.512,0.023,1.266,0.054793284023797,0.00483407169790616,2020-10-29,TRUE,"MSC235AW",1.51,0.726,1.062,0.036,"2021-02-05","MSC235AW",33.9072847682119,3.16804407713499,119.209039548023
"BLI20_MA_055","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:59",15.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.583,-0.002,1.078,0.0687739785088757,0.00529370789038914,2021-01-13,FALSE,"MSC215AW",1.217,0.864,1.039,0.026,"2021-02-03","MSC215AW",47.9046836483155,-0.231481481481481,103.753609239654
"BLI20_MA_055","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:21",15.7,"t1",0.931944,0.931944,"no","unamended","unfiltered-unamended",0.417,0.019,1.208,0.221082267667895,0.0040696406840951,2020-10-30,TRUE,"MSC236AW",1.292,0.716,1.034,0.039,"2021-02-19","MSC236AW",32.2755417956656,2.6536312849162,116.827852998066
"BLI20_MA_056","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:57",15.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.755,-0.002,1.079,0.092104189997224,0.00946196870299406,2021-01-15,FALSE,"MSC214AW",1.384,0.874,1.099,0.041,"2021-02-19","MSC214AW",54.5520231213873,-0.22883295194508,98.1801637852593
"BLI20_MA_056","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:23",15.7,"t1",0.934722,0.934722,"no","unamended","unfiltered-unamended",0.377,0.013,1.118,0.054793284023797,0.00355686944621158,2020-10-29,TRUE,"MSC237AW",1.381,0.774,1.053,0.033,"2021-02-05","MSC237AW",27.2990586531499,1.67958656330749,106.172839506173
"BLI20_MA_057","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:53",15.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.522,0,1.309,0.221082267667895,0.00509348134566969,2020-10-30,FALSE,"MSC213AW",1.252,0.91,1.084,0.031,"2021-02-18","MSC213AW",41.6932907348243,0,120.756457564576
"BLI20_MA_057","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:26",15.7,"t1",0.939583,0.939583,"no","molybdate","unfiltered-molybdate",0.429,0.004,1.225,0.054793284023797,0.00404872328166268,2020-10-29,TRUE,"MSC238AW",1.371,0.758,1.035,0.032,"2021-02-05","MSC238AW",31.2910284463895,0.527704485488127,118.357487922705
"BLI20_MA_058","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:46",15.7,"t0",0,0,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.364,0.001,1.06,0.0687739785088757,0.00330727675427502,2021-01-13,FALSE,"MSC211AW",1.247,0.839,1.041,0.027,"2021-02-03","MSC211AW",29.1900561347233,0.119189511323004,101.825168107589
"BLI20_MA_058","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:31",15.7,"t1",0.947917,0.947917,"no","glucose+molybdate","unfiltered-glucose+molybdate",0.437,0.015,1.2,0.054793284023797,0.00413039360066714,2020-10-29,TRUE,"MSC240AW",1.239,0.786,1.056,0.029,"2021-02-05","MSC240AW",35.2703793381759,1.90839694656489,113.636363636364
"BLI20_MA_059","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:49",15.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.326,0.001,1.02,0.0687739785088757,0.00295904678290899,2021-01-13,FALSE,"MSC212AW",1.41,0.871,1.061,0.04,"2021-02-04","MSC212AW",23.1205673758865,0.114810562571757,96.1357210179076
"BLI20_MA_059","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:28",15.7,"t1",0.94375,0.94375,"no","unamended","unfiltered-unamended",0.451,0.024,1.233,0.054793284023797,0.00426122974805885,2020-10-29,TRUE,"MSC239AW",1.278,0.706,0.984,0.03,"2021-02-05","MSC239AW",35.2895148669797,3.39943342776204,125.30487804878
"BLI20_MA_060","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:14",15.7,"t0",0,0,"no","glucose","unfiltered-glucose",0.3,0.002,1.023,0.0687739785088757,0.00272146607933316,2021-01-13,FALSE,"MSC203AW",1.148,0.771,1.02,0.025,"2021-02-03","MSC203AW",26.1324041811847,0.259403372243839,100.294117647059
"BLI20_MA_060","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:55",15.7,"t1",0.986806,0.986806,"no","glucose","unfiltered-glucose",0.422,0.021,1.183,0.221082267667895,0.0041147495994849,2020-10-30,TRUE,"MSC248AW",1.315,0.785,1.063,0.039,"2021-02-19","MSC248AW",32.0912547528517,2.67515923566879,111.288805268109
"BLI20_MA_061","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:09",15.7,"t0",0,0,"yes","unamended","filtered-unamended",0.305,0.001,1.071,0.0687739785088757,0.00276705203220162,2021-01-13,FALSE,"MSC202AW",1.026,0.915,1.125,0.022,"2021-02-03","MSC202AW",29.7270955165692,0.109289617486339,95.2
"BLI20_MA_061","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","19:58",15.7,"t1",0.992361,0.992361,"yes","unamended","filtered-unamended",0.265,0,0.968,0.0687739785088757,0.00240800333386234,2021-01-13,FALSE,"MSC249AW",1.109,0.512,0.89,0.024,"2021-02-03","MSC249AW",23.8954012623986,0,108.76404494382
"BLI20_MA_062","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-12","20:05",15.7,"t0",0,0,"yes","unamended","filtered-unamended",0.275,0.002,1.053,0.0687739785088757,0.00249691111448547,2021-01-13,FALSE,"MSC201AW",1.192,0.811,1.042,0.026,"2021-02-03","MSC201AW",23.0704697986577,0.246609124537608,101.0556621881
"BLI20_MA_062","BLiMMP_sample_0064","BLiMMP_trip_013","2020-10-10","2020-10-13","20:02",15.7,"t1",0.997917,0.997917,"yes","unamended","filtered-unamended",0.321,0.003,1.061,0.221082267667895,0.00313120481476089,2020-10-30,TRUE,"MSC250AW",1.081,0.572,0.957,0.032,"2021-02-19","MSC250AW",29.6947271045328,0.524475524475524,110.867293625914
"BLI20_MA_063","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:06",10.8,"t0",0,0,"no","unamended","unfiltered-unamended",0.068,0.003,0.83,0.0728035133563812,0.00124843104622274,2022-01-12,TRUE,"MSC806BC",0.877155085714386,0.444368902889467,0.818036677608399,0.0243860472850059,"2022-02-18","MSC805BC",7.75233491858722,0.675114748240209,101.462443276575
"BLI20_MA_063","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:21",10.8,"t1",0.84375,0.84375,"no","unamended","unfiltered-unamended",0.096,0.001,0.866,0.0728035133563812,0.00176652805320287,2022-01-12,FALSE,"MSC877BC",3.05047489537663,0.361458527449693,0.713836061759536,0.0848071524088503,"2022-02-18","MSC876BC",3.14705097706261,0.27665691194384,121.316370297319
"BLI20_MA_063","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","16:55",10.8,"t2",1.867361,1.023611,"no","unamended","unfiltered-unamended",0.093,0.003,0.86,0.150535134111821,0.00188960624120397,2022-01-05,TRUE,"MSC931BC",0.986280261873664,0.375298144853362,0.746125612378189,0.0227313842124105,"2022-02-17","MSC930BC",9.42936846605095,0.799364462931777,115.262093370425
"BLI20_MA_064","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:00",10.8,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.107,0.001,0.902,0.0178093895454875,0.00223136547482912,2022-01-19,FALSE,"MSC804BC",0.927486328063761,0.471302355153042,0.821560303195486,0.0225315819967246,"2022-02-15","MSC803BC",11.5365581963214,0.212178018859099,109.791088553286
"BLI20_MA_064","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:24",10.8,"t1",0.85,0.85,"no","molybdate","unfiltered-molybdate",0.075,0.001,0.814,0.150535134111821,0.00152164470590669,2022-01-05,FALSE,"MSC879BC",2.19866090212706,0.37105291845426,0.675504451887735,0.0648511437016596,"2022-02-17","MSC878BC",3.41116722125919,0.269503337735712,120.502536693168
"BLI20_MA_064","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","16:52",10.8,"t2",1.869444,1.019444,"no","molybdate","unfiltered-molybdate",0.055,0.002,0.746,0.150535134111821,0.00112508661039577,2022-01-05,TRUE,"MSC929BC",2.14013820203619,0.37927324613735,0.698070584451474,0.0547961301098571,"2022-02-16","MSC928BC",2.56992749102238,0.527324302562517,106.865984130557
"BLI20_MA_065","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","19:51",10.8,"t0",0,0,"no","unamended","unfiltered-unamended",0.069,-0.002,0.905,0.0348233597992773,0.00173112581130741,2022-01-04,FALSE,"MSC802BC",2.03666368252195,0.452907785030924,0.820252304855376,0.0600729148453056,"2022-02-17","MSC801BC",3.38789367101392,-0.44159099624738,110.331905761553
"BLI20_MA_065","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:31",10.8,"t1",0.861111,0.861111,"no","unamended","unfiltered-unamended",0.055,0.002,0.852,0.0728035133563812,0.00102054917882197,2022-01-12,TRUE,"MSC881BC",2.00722401570858,0.431463179392645,0.762587740491033,0.0519628417314174,"2022-02-18","MSC880BC",2.74010272742697,0.463538975171723,111.724848795942
"BLI20_MA_065","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","16:48",10.8,"t2",1.872917,1.011806,"no","unamended","unfiltered-unamended",0.057,-0.001,0.832,0.192166575667478,0.00134569011474613,2022-01-11,FALSE,"MSC927BC",2.16789363120244,0.391803958621966,0.723134751919971,0.0526650060854124,"2022-02-15","MSC926BC",2.62928029215089,-0.255229682598704,115.054628171442
"BLI20_MA_066","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:11",10.8,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.169,-0.001,0.885,0.0178093895454875,0.00351342053892539,2022-01-19,FALSE,"MSC808BC",1.62082031317269,0.441231505459372,0.823138961650594,0.0373560038685304,"2022-02-17","MSC807BC",10.4268189771875,-0.226638394499705,107.515260634165
"BLI20_MA_066","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:34",10.8,"t1",0.849306,0.849306,"no","molybdate","unfiltered-molybdate",0.004,0,0.774,0.192166575667478,9.2319968733131e-05,2022-01-11,FALSE,"MSC883BC",0.741170600955374,0.42003581823747,0.84110099552281,0.0180053825740487,"2022-02-15","MSC882BC",0.539686813649108,0,92.0222427651389
"BLI20_MA_066","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","16:45",10.8,"t2",1.856944,1.007639,"no","molybdate","unfiltered-molybdate",0.043,0,0.768,0.0728035133563812,0.000788793628682114,2022-01-12,FALSE,"MSC925BC",1.7927749315073,0.341466493612543,0.769548058650264,0.04641120238544,"2022-02-18","MSC924BC",2.39851635831649,0,99.7988353511047
"BLI20_MA_067","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:16",10.8,"t0",0,0,"no","unamended","unfiltered-unamended",0.072,0.001,1.03,0.150535134111821,0.00146891419577304,2022-01-05,FALSE,"MSC810BC",0.917894039154396,0.455057127085852,0.888585912527402,0.0222985549023535,"2022-02-15","MSC809BC",7.84404265946967,0.219752628950988,115.914509275797
"BLI20_MA_067","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:17",10.8,"t1",0.834028,0.834028,"no","unamended","unfiltered-unamended",0.053,0,0.86,0.0728035133563812,0.000977134776387023,2022-01-12,FALSE,"MSC875BC",3.2428777966014,0.369381795946731,0.81638948947124,0.090156202221653,"2022-02-18","MSC874BC",1.63435082430627,0,105.341875549746
"BLI20_MA_067","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","16:59",10.8,"t2",1.863194,1.029167,"no","unamended","unfiltered-unamended",0.213,0,0.814,0.0728035133563812,0.00392036255996665,2022-01-12,FALSE,"MSC933BC",2.9987291946906,0.383371571132804,0.955159714799491,0.0773760452539714,"2022-04-26","MSC932BC",7.10300884711855,0,85.2213496222333
"BLI20_MA_068","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:27",10.8,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.125,0,0.86,0.150535134111821,0.00253505817797443,2022-01-05,FALSE,"MSC814BC",1.95436806831888,0.341430700957419,0.793761992284144,0.0450434761505077,"2022-02-17","MSC813BC",6.39592930453082,0,108.344819777179
"BLI20_MA_068","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:08",10.8,"t1",0.820139,0.820139,"no","molybdate","unfiltered-molybdate",0.033,0.001,0.821,0.192166575667478,0.000769940879474498,2022-01-11,TRUE,"MSC869BC",2.10260119410121,0.316997475523701,0.705072257880725,0.0538350320047054,"2022-02-16","MSC868BC",1.56948450769364,0.3154599254609,116.441966170634
"BLI20_MA_068","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","17:09",10.8,"t2",1.8625,1.042361,"no","molybdate","unfiltered-molybdate",0.116,-0.007,0.759,0.0178093895454875,0.00241079151785068,2022-01-19,FALSE,"MSC941BC",2.64016276144996,0.301620983717925,0.725630606200919,0.0778735704414083,"2022-02-17","MSC940BC",4.39366851520523,-2.32079343874376,104.598675071575
"BLI20_MA_069","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:32",10.8,"t0",0,0,"no","unamended","unfiltered-unamended",0.184,0,0.92,0.0348233597992773,0.00457466009779004,2022-01-04,FALSE,"MSC816BC",2.07389587186703,0.378036816304974,0.827570003930383,0.0477983040950079,"2022-02-17","MSC815BC",8.87219086049647,0,111.168843195215
"BLI20_MA_069","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:11",10.8,"t1",0.81875,0.81875,"no","unamended","unfiltered-unamended",0.08,0.001,0.787,0.192166575667478,0.00186418911450187,2022-01-11,FALSE,"MSC871BC",2.87213992526804,0.278779557231602,0.691748206359632,0.073538313034628,"2022-02-16","MSC870BC",2.78537961525443,0.358706359221752,113.76972036424
"BLI20_MA_069","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","17:04",10.8,"t2",1.855556,1.036806,"no","unamended","unfiltered-unamended",0.1,0.002,0.795,0.150535134111821,0.00201945980424022,2022-01-05,TRUE,"MSC937BC",2.41763564019129,0.283011206654159,0.763624811824566,0.0619011786117866,"2022-02-16","MSC936BC",4.13627257712364,0.706685796525368,104.108717748506
"BLI20_MA_070","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:21",10.8,"t0",0,0,"no","molybdate","unfiltered-molybdate",-0.04,0.002,0.898,0.192166575667478,-0.000942716871537991,2022-01-11,TRUE,"MSC812BC",0.643390338131808,0.41742160997753,0.882664565431442,0.0156299901366531,"2022-02-15","MSC811BC",-6.21706569547605,0.479131878224431,101.737402312175
"BLI20_MA_070","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:15",10.8,"t1",0.829167,0.829167,"no","molybdate","unfiltered-molybdate",0.057,0.001,0.785,0.0178093895454875,0.00118769670881012,2022-01-19,FALSE,"MSC873BC",2.07116117113786,0.349766026799737,0.786920594036829,0.0477352758307469,"2022-02-17","MSC872BC",2.75207940329846,0.28590541201206,99.7559354715859
"BLI20_MA_070","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","17:01",10.8,"t2",1.861111,1.031944,"no","molybdate","unfiltered-molybdate",0.052,0,0.825,0.0178093895454875,0.00107273002388145,2022-01-19,FALSE,"MSC935BC",0.703599678473738,0.343486244852687,0.849298882357703,0.0170926658094202,"2022-02-15","MSC934BC",7.3905661970738,0,97.1389480355551
"BLI20_MA_071","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:37",10.8,"t0",0,0,"yes","unamended","filtered-unamended",0.026,0.001,0.921,0.0939202878224195,0.000325819430725074,2021-12-14,TRUE,"MSC818BC",0.757472870616024,0.38737597731716,0.952372244835435,0.0195450310148758,"2022-04-26","MSC817BC",3.43246616593082,0.25814713832429,96.7058841744326
"BLI20_MA_071","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:05",10.8,"t1",0.811111,0.811111,"yes","unamended","filtered-unamended",0.013,-0.001,0.742,0.0728035133563812,0.00023044345368501,2022-01-12,FALSE,"MSC867BC",4.33366101362355,0.198541447407122,0.598865537528763,0.112189441540255,"2022-02-18","MSC866BC",0.299977316156765,-0.503673169033283,123.900934934724
"BLI20_MA_071","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","17:06",10.8,"t2",1.853472,1.042361,"yes","unamended","filtered-unamended",0.024,-0.001,0.814,0.0728035133563812,0.000437426132300336,2022-01-12,FALSE,"MSC939BC",2.535766394678,0.207272816218494,0.700263793767511,0.070497589549953,"2022-02-18","MSC938BC",0.946459423485168,-0.482455933317305,116.241908727077
"BLI20_MA_072","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-11","20:42",10.8,"t0",0,0,"yes","unamended","filtered-unamended",0.002,0,0.921,0.150535134111821,3.68895071497795e-05,2022-01-05,FALSE,"MSC820BC",0.825818741974498,0.26747191560615,0.628944138651389,0.0243581399275807,"2022-02-17","MSC819BC",0.242183895611049,0,146.435898420939
"BLI20_MA_072","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-12","16:02",10.8,"t1",0.805556,0.805556,"yes","unamended","filtered-unamended",-0.057,0.002,0.754,0.192166575667478,-0.00133702546118143,2022-01-11,TRUE,"MSC865BC",5.23138050621862,0.230878690606998,0.618084293870402,0.120570718937699,"2022-02-17","MSC864BC",-1.08957855258747,0.86625577905949,121.989833341097
"BLI20_MA_072","BLiMMP_sample_0073","BLiMMP_trip_015","2021-09-10","2021-09-13","17:12",10.8,"t2",1.854167,1.048611,"yes","unamended","filtered-unamended",0.031,0,0.74,0.0178093895454875,0.000636879922249285,2022-01-19,FALSE,"MSC943BC",2.62723370028627,0.213290412629511,0.667529282097823,0.0605514081195817,"2022-02-17","MSC942BC",1.17994832346365,0,110.856560130879
"BLI20_MA_073","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:16",11.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.232,0.002,0.689,0.0178093895454875,0.00482833343912979,2022-01-19,FALSE,"MSC825BC",3.26245685392266,0.746827584637906,0.753624402950892,0.0751917716390712,"2022-02-17","MSC824BC",7.1112051557418,0.267799428025906,91.4248526589839
"BLI20_MA_073","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","17:11",11.9,"t1",0.829861,0.829861,"no","unamended","unfiltered-unamended",0.296,0.004,0.556,0.0728035133563812,0.00544061364887545,2022-01-12,FALSE,"MSC901BC",2.75776859679036,0.734864394430411,0.740937341638848,0.0713928749384271,"2022-02-18","MSC900BC",10.7333153457654,0.544318112336954,75.0400835204508
"BLI20_MA_073","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:22",11.9,"t2",1.8375,1.007639,"no","unamended","unfiltered-unamended",0.149,0.002,0.447,0.192166575667478,0.00349516150293752,2022-01-11,FALSE,"MSC947BC",2.83256997851167,0.698478700374816,0.693995081734534,0.0652839147036848,"2022-02-17","MSC946BC",5.26024074004659,0.2863365767527,64.4096783629637
"BLI20_MA_074","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:22",11.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.318,-0.001,0.797,0.0728035133563812,0.00585158305558093,2022-01-12,FALSE,"MSC827BC",0.879652706518317,0.779029189524358,0.787789198526341,0.0227723731928786,"2022-02-18","MSC826BC",36.1506305435756,-0.128364894852086,101.169196212755
"BLI20_MA_074","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","17:08",11.9,"t1",0.823611,0.823611,"no","molybdate","unfiltered-molybdate",0.211,0.002,0.689,0.0728035133563812,0.00388591547950553,2022-01-12,FALSE,"MSC899BC",3.09877517254052,0.75826754504925,0.74517879544602,0.0861499626621115,"2022-02-18","MSC898BC",6.8091419432347,0.263759145839494,92.4610313941643
"BLI20_MA_074","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:25",11.9,"t2",1.835417,1.011806,"no","molybdate","unfiltered-molybdate",0.208,0.001,0.636,0.0178093895454875,0.00433473359786026,2022-01-19,FALSE,"MSC949BC",3.4407545791281,0.844024946408817,0.843109308189648,0.0835868320475134,"2022-02-15","MSC948BC",6.0451855898629,0.118479910369336,75.435058517577
