"sampleID","incubationID","startDate","depth","treatment","durationInDays_t0","durationInDays_t1","durationInDays_t2","HgT_198_ppt_t0","HgT_198_ppt_t1","HgT_198_ppt_t2","MeHg_198_ppt_t0","MeHg_198_ppt_t1","MeHg_198_ppt_t2","Kmet_assumption_t1","Kmet_assumption_t2","Kmet_assumption_slope","Kmet_int_t1","Kmet_int_t2","HgT_204_ppt_t0","HgT_204_ppt_t1","HgT_204_ppt_t2","MeHg_204_ppt_t0","MeHg_204_ppt_t1","MeHg_204_ppt_t2","MeHg_204_per_t0","MeHg_204_per_t1","MeHg_204_per_t2","Kdem_t1","Kdem_t2","Kdem_slope"
"BLiMMP_sample_0074","BLI20_MA_076","2021-09-10",11.9,"unfiltered-molybdate",0,0.834722,1.838194,0.657632048704869,0.690846074330708,0.647999650830915,0.002,0.002,-0.002,0,-0.00330891550533095,-0.0034006175584234,0.00364893725568716,-0.00165194706144436,0.648062909925491,0.704799301793121,0.626770868246,0.654,0.601,0.586,1.00916128663372,0.852725021819632,0.934950920166255,0.201789010041324,0.295700598524404,0.0371113530948824
"BLiMMP_sample_0074","BLI20_MA_077","2021-09-10",11.9,"unfiltered-unamended",0,0.804861,1.829861,0.797599623142126,0.780845542722976,0.856436161844165,0.003,0.015,0.033,0.0186928457396932,0.0205550346650582,0.0206204115181008,0.0235885673768217,0.0230915997323853,0.806893852306925,0.777783629280666,0.838955860383495,0.783,0.583,0.563,0.970387861750821,0.74956578931751,0.671072253721009,0.320802918456682,0.297517801030306,0.197369294007309
"BLiMMP_sample_0074","BLI20_MA_078","2021-09-10",11.9,"unfiltered-molybdate",0,0.809722,1.829167,0.800718420301391,0.728324252629797,0.70723774721467,-0.001,0.005,0.011,0.00925412777795289,0.00819309647792637,0.00815735163962537,0.00773595152241313,0.00756240306902585,0.81411894235566,0.741212499225651,0.710966699418812,0.767,0.68,0.641,0.94212277849804,0.917415721821205,0.901589343810327,0.0328197638293142,0.210536351940934,0.0237460775620549
"BLiMMP_sample_0074","BLI20_MA_079","2021-09-10",11.9,"unfiltered-unamended",0,0.788889,1.821528,0.719271615990864,0.735519220350218,0.700550099088178,0.003,0.015,0.024,0.0211481519985285,0.0160284128728422,0.0158317778700285,0.0267147286590966,0.0186307714749642,0.739245883176893,0.758426617487656,0.748091895387327,0.776,0.601,0.457,1.04971839229616,0.792429994072276,0.610887516383781,0.35641648327304,0.456536390586757,0.294929217895643
"BLiMMP_sample_0074","BLI20_MA_080","2021-09-10",11.9,"unfiltered-molybdate",0,0.798611,1.827778,0.85458349699697,0.815120677592004,0.826330324403225,0.001,0.005,0.01,0.00586097949075393,0.00576188468030778,0.00575826285777616,0.00734774047793902,0.00643984627938371,0.798634963355555,0.810501402035432,0.822220719187913,0.827,0.702,0.726,1.03551689813988,0.866130519005951,0.882974587063499,0.223663820722005,0.194282885940962,0.0821995232893271
"BLiMMP_sample_0074","BLI20_MA_081","2021-09-10",11.9,"filtered-unamended",0,0.789583,1.829167,0.759105893647702,0.613252453654192,0.808481078612032,0.007,-0.003,0,-0.0166839871806579,-0.00504129740753349,-0.00458620555107991,-0.00499533182286369,0,0.735392484453321,0.623633767450633,0.852297896329707,0.719,0.617,0.488,0.977709203180793,0.989362719280338,0.572569757712061,-0.0150063139588614,0.37989799821828,0.304546208276495
"BLiMMP_sample_0074","BLI20_MA_082","2021-09-10",11.9,"filtered-unamended",0,0.779167,1.819444,0.828850186712477,0.727447540862585,0.719960599287833,-0.002,0.004,-0.001,0.00929061920774417,0.000663109526522059,0.000312034798929877,0.00620873979075091,-0.000662709830254662,0.83574767703722,0.707278432884092,0.745910718130871,0.802,0.629,0.543,0.959619777638081,0.88932444530382,0.727969161457646,0.0976363433844459,0.312968039199432,0.154053733034405
"BLiMMP_sample_0077","BLI20_MA_083","2021-09-10",19.9,"unfiltered-unamended",0,0.813889,1.810417,0.62795776194587,0.62364520691891,0.591092465158164,-0.001,0.058,0.135,0.115440021723302,0.11962717759002,0.119753348291564,0.119071089454127,0.133698154266202,0.710036687419038,0.721800307188642,0.673890261175813,0.672,0.491,0.446,0.946429968911465,0.680243545354543,0.661828825396309,0.405763057864873,0.415582722855372,0.191299942160408
"BLiMMP_sample_0077","BLI20_MA_084","2021-09-10",19.9,"unfiltered-molybdate",0,0.809028,1.803472,1.10847674226453,0.783305255353692,0.943399322243614,-0.002,0.019,0.038,0.02341688681911,0.0200089363178526,0.0199045204519461,0.0213703859147039,0.0193419503178562,1.1923853498709,0.87656654337732,1.08860586571769,0.858,0.71,0.705,0.719566036342948,0.809978438447403,0.647617307789545,-0.146298181417615,0.0113395163236535,0.0646863522305154
"BLiMMP_sample_0077","BLI20_MA_085","2021-09-10",19.9,"unfiltered-unamended",0,0.802778,1.808333,0.93077990868613,0.727153370554403,0.706815057961348,-0.002,0.097,0.227,0.132492938469766,0.13605361145177,0.136171285764859,0.137090674041978,0.154593854465758,0.987317048414927,0.833847447144367,0.816543255262221,0.73,0.605,0.508,0.739377488894745,0.725552380200853,0.622134830857017,0.0235125183583264,0.207554224450291,0.0978539078086711
"BLiMMP_sample_0077","BLI20_MA_086","2021-09-10",19.9,"unfiltered-molybdate",0,0.795139,1.813194,0.878312941426414,0.769439044188071,0.774276436306246,-0.006,0.015,0.047,0.0300695519935143,0.0332799231273984,0.033394732456103,0.0216637715775638,0.0303313640640668,0.950028194211146,0.898739588847561,0.910087839249367,0.775,0.716,0.728,0.815765263307285,0.796671259266675,0.799922786135071,0.0297866474334336,0.0627762930318556,0.0101375338375235
"BLiMMP_sample_0077","BLI20_MA_087","2021-09-10",19.9,"unfiltered-unamended",0,0.789583,1.793056,0.717071941197028,0.699976182340404,0.672580291331448,-0.006,0.088,0.202,0.166022647582667,0.161773265630839,0.161625157127125,0.165822399774823,0.184528307766912,0.765479169346878,0.758292338520957,0.82222049461003,0.706,0.563,0.475,0.9222981215836,0.742457719008643,0.577703916545266,0.274705241393154,0.370068592135251,0.260418092096335
"BLiMMP_sample_0077","BLI20_MA_088","2021-09-10",19.9,"unfiltered-molybdate",0,0.777778,1.794444,0.956002094808678,0.925979147678609,0.885205618742267,0,0.019,0.05,0.0255528356910875,0.0291461536981322,0.0292835694427768,0.0258101751150133,0.0299360058493338,0.998548206077377,1.04790375893111,0.936835771646737,0.781,0.757,0.679,0.782135499564936,0.72239458399516,0.72478018084907,0.102158319982928,0.0788026102110213,0.0401582093675208
"BLiMMP_sample_0077","BLI20_MA_089","2021-09-10",19.9,"unfiltered-unamended",0,0.760417,1.790972,0.912758867265732,0.742747341704107,0.641546432293646,0.003,0.056,0.183,0.076360364258049,0.110110224529519,0.111540301975018,0.083263820759162,0.124936389076622,0.947225804994768,0.84080986891625,0.782113650798459,0.778,0.483,0.443,0.821345866949114,0.574446159418367,0.566413844775298,0.470186648040986,0.344714783875951,0.196364925534946
"BLiMMP_sample_0077","BLI20_MA_090","2021-09-10",19.9,"unfiltered-molybdate",0,0.765972,1.791667,0.949190591856098,0.858557305811846,0.617186708462978,0,0.01,0.027,0.0137541476039959,0.0158764370058863,0.0159635114270551,0.0138271125077582,0.0161066174593507,1.02193677311219,0.963181033423243,0.761680792106508,0.698,0.632,0.646,0.683016815095441,0.656159099970862,0.848124314929118,0.0523729180077755,0.0310995151171355,-0.127948242985089
"BLiMMP_sample_0077","BLI20_MA_091","2021-09-10",19.9,"filtered-unamended",0,0.772222,1.793056,0.650197523662924,0.630955191726672,0.644323119095457,0.01,0.003,-0.001,-0.0139415338879383,-0.0094352523610231,-0.00925700239707048,0.00598876978341564,-0.000857091282759923,0.632489726259312,0.639837493982128,0.710135141176459,0.541,0.456,0.353,0.855349861885657,0.712680960851502,0.497088482926216,0.236300856993684,0.493594468602123,0.305317481871903
"BLiMMP_sample_0077","BLI20_MA_092","2021-09-10",19.9,"filtered-unamended",0,0.783333,1.793056,0.571499080035618,0.510456631649214,0.597353740744781,-0.002,-0.001,0.001,0.00223376787909046,0.00292760085691396,0.00295298006042853,-0.00223181585009252,0.000976721727800757,0.569989008123935,0.550547591087283,0.647464831137023,0.573,0.386,0.305,1.00528254375637,0.701120132480617,0.471068057031584,0.460014672795015,0.665183988921653,0.421390921683881
"BLiMMP_sample_0081","BLI20_MA_093","2021-10-14",14.2,"unfiltered-unamended",0,1.056944,1.957639,0.690602369936015,0.456279196249419,0.401010178772552,-0.001,0.008,0,0.0123299827026763,0.000739672252459754,0.00107193876995575,0.0110239598920986,0,0.908612792282643,0.746461703475325,0.669504520193802,0.963,0.857,0.779,1.05985740920588,1.14808301083637,1.16354703591023,-0.0756513352796488,0.157270371385987,-0.0484811381195459
"BLiMMP_sample_0081","BLI20_MA_094","2021-10-14",14.2,"unfiltered-molybdate",0,1.043056,1.955556,0.666104560262681,0.448592646983287,0.433923035137671,0.002,0.002,0.002,0,0,-5.88616229923661e-19,0.00288292119942536,0.00153769478071087,0.910993483995218,0.718057997952485,0.73477027763802,0.898,0.828,0.807,0.985737017636796,1.15311019772917,1.09830245528462,-0.150354811107053,0.102306420457835,-0.0575478175417167
"BLiMMP_sample_0081","BLI20_MA_095","2021-10-14",14.2,"unfiltered-unamended",0,1.052083,1.952778,0.679664669439399,0.545262413352951,0.596392054313712,0.001,0.005,0.005,0.00559390766294196,0.0030137860810348,0.00308548546893715,0.00701823139892583,0.00378115789141217,0.912991032375426,0.77859115241591,0.874206834345715,0.9,0.789,0.836,0.98577090911657,1.01336882335715,0.956295429359906,-0.0262446444407811,0.0843902229678919,0.0143842778189824
"BLiMMP_sample_0081","BLI20_MA_096","2021-10-14",14.2,"unfiltered-molybdate",0,1.033333,1.951389,0.627415433799674,0.439211594735293,0.444970978587649,0.002,0.003,0,0.00154242658934619,-0.0016335444084689,-0.00156738743557366,0.00463837787682179,0,0.876954825847811,0.694042061788301,0.700645111684411,0.891,0.833,0.834,1.01601584681242,1.20021544206363,1.19033157598858,-0.161237596632954,0.101164259363131,-0.0828121105326141
"BLiMMP_sample_0081","BLI20_MA_097","2021-10-14",14.2,"unfiltered-unamended",0,1.043056,1.94375,0.704421543389091,0.508743910419492,0.505055722368566,0.001,0.001,0.002,0,0.000730343156316609,0.000711241072769216,0.00136197203527087,0.0014627638428039,0.937406517230696,0.762121526270259,0.795367174400153,0.944,0.838,0.799,1.00703374965728,1.09956217101108,1.00456748243676,-0.0842744262920852,0.11905001231773,-0.000975685033558684
"BLiMMP_sample_0081","BLI20_MA_098","2021-10-14",14.2,"unfiltered-molybdate",0,1.034722,1.95,0.618728644420446,0.493504444405555,0.492918306521799,-0.003,0.003,0.002,0.00937189350414171,0.00414414717538142,0.00425728276166279,0.00469734387044001,0.00166034379471606,0.842611553646737,0.721511875869422,0.724746565056565,0.907,0.851,0.799,1.07641533761862,1.1794677654814,1.10245434545473,-0.0883589038978238,0.152836267682221,-0.0139046410923894
"BLiMMP_sample_0081","BLI20_MA_099","2021-10-14",14.2,"unfiltered-unamended",0,1.061806,1.954167,0.691820142466042,0.553017566122859,0.525118557241921,0,0.002,0.002,0.00272264876059238,0.00147936424568092,0.00151831741408413,0.00272659184827064,0.00148150674125848,0.953670605592286,0.784940593100811,0.748104582127459,0.888,0.806,0.8,0.931139111127892,1.02682930031176,1.06936920199708,-0.0921282200739107,0.077678601489488,-0.0714982267746149
"BLiMMP_sample_0081","BLI20_MA_100","2021-10-14",14.2,"unfiltered-molybdate",0,1.067361,1.955556,0.67462926267071,0.608077792273134,0.510417449971673,0,0.002,0.002,0.00277749630771589,0.0015159838104866,0.00155792234477219,0.0027816215334119,0.0015182353977713,0.896385457426898,0.852131118275808,0.708585926084011,0.874,0.834,0.792,0.975026973896747,0.978722619222622,1.11771906672911,-0.00354438237104159,0.106314390554841,-0.067638088726609
"BLiMMP_sample_0081","BLI20_MA_101","2021-10-14",14.2,"filtered-unamended",0,1.075694,1.954167,0.662410374848785,0.444897359479092,0.4766999658178,0.001,-0.001,0.001,-0.00280681716365547,0,-0.000103602303188913,-0.00140235032715201,0.000773106312244589,0.936449472109577,0.680050907343779,0.690896210654914,0.893,0.833,0.827,0.953601904423421,1.22490829878255,1.1969959991763,-0.232756684189663,0.0728912106149162,-0.120625361399305
"BLiMMP_sample_0081","BLI20_MA_102","2021-10-14",14.2,"filtered-unamended",0,1.077778,1.960417,0.65193511135741,0.438909541671899,0.475815305056392,0.001,0.001,0,0,-0.000782433017203907,-0.00075398182985716,0.00142429388017851,0,0.916593654369691,0.67916985629624,0.77106361297683,0.876,0.784,0.748,0.955712485924195,1.1543504069445,0.970088572993622,-0.175208554667854,0.125001029322983,-0.013709940963157
"BLiMMP_sample_0082","BLI20_MA_103","2021-10-14",15.2,"unfiltered-unamended",0,1.029167,1.94375,0.920335545876369,0.621968644648925,0.645253928079949,-0.004,0.058,0.095,0.0654575341980551,0.0553412025781804,0.0555514632442106,0.063249082071698,0.0560505730707214,0.961165510030977,0.706921630582336,0.762661764313482,0.785,0.485,0.434,0.816716779584299,0.68607322087524,0.569059601920217,0.169368059551643,0.325272201488836,0.185538296627662
"BLiMMP_sample_0082","BLI20_MA_104","2021-10-14",15.2,"unfiltered-molybdate",0,1.040278,1.936806,1.03415491168313,0.573264477548669,0.626944506067728,-0.003,0.016,0.022,0.0176611340931868,0.0124815433055302,0.0126189451270318,0.0149887853170215,0.0111022729193332,1.04401953278075,0.741704417742723,0.798644770215581,0.798,0.709,0.7,0.764353515373915,0.955906400231167,0.876484797879596,-0.214971000007564,0.0454098467068318,-0.0745054307834869
"BLiMMP_sample_0082","BLI20_MA_105","2021-10-14",15.2,"unfiltered-unamended",0,1.036806,1.946528,0.918144696321288,0.601281962831874,0.668085140778597,0,0.064,0.093,0.0672312742061373,0.0520368696939569,0.0523886267969304,0.069689398399301,0.0548649898837778,0.954366932894861,0.680299987733427,0.784232239841943,0.734,0.511,0.438,0.76909621938972,0.751139216836549,0.558508025745379,0.0227863983772812,0.289231479868493,0.161090415165149
"BLiMMP_sample_0082","BLI20_MA_106","2021-10-14",15.2,"unfiltered-molybdate",0,1.044444,1.947222,0.961188559441245,0.65783599377968,0.609914553764296,0.001,0.028,0.03,0.0268949048304032,0.0154943705260315,0.0157904363241231,0.0283053192334802,0.0162841269985875,1.00325981757456,0.79581592259732,0.738848181070848,0.85,0.709,0.689,0.847238158162185,0.890909543108942,0.932532579293082,-0.0481223175535287,0.10617205566848,-0.0492315050310675
"BLiMMP_sample_0082","BLI20_MA_107","2021-10-14",15.2,"unfiltered-unamended",0,1.048611,1.939583,0.909016732906534,0.765842884058139,0.729497042409289,-0.004,0.128,0.257,0.138480187969536,0.148033586339087,0.147754349465021,0.144731389866704,0.171322019465848,0.959702206867851,0.828438163763139,0.794292685115243,0.702,0.538,0.496,0.731476904998577,0.649414794649443,0.624454951298004,0.113477739991073,0.2002954867736,0.0824899561256689
"BLiMMP_sample_0082","BLI20_MA_108","2021-10-14",15.2,"unfiltered-molybdate",0,1.05625,1.94375,0.843737200212036,0.669681275776592,0.705196191585196,0.001,0.026,0.042,0.0280521459138063,0.0249997837989407,0.0250955439321182,0.0296331911033505,0.026268912318306,0.883083096461242,0.759157604890059,0.812135912195572,0.781,0.653,0.706,0.88440148286122,0.860163944606163,0.869312622922143,0.0263082805450423,0.115907852437187,0.00940076281242292
"BLiMMP_sample_0082","BLI20_MA_109","2021-10-14",15.2,"unfiltered-unamended",0,1.015278,1.940278,0.792604822821512,0.565691057958627,0.629378277955713,0,0.045,0.083,0.055920471891846,0.0539706218902309,0.0540022472622617,0.0575706741567378,0.0570106644725938,0.852422334267754,0.69440005792758,0.750115513664751,0.781,0.508,0.507,0.916212502422162,0.731566759248428,0.675895899716845,0.221673125507629,0.304975536351687,0.157838850812917
"BLiMMP_sample_0082","BLI20_MA_110","2021-10-14",15.2,"unfiltered-molybdate",0,1.020139,1.938889,0.946520449342333,0.793472340200511,0.704371563833505,-0.001,0.031,0.039,0.033140619777625,0.0217960122519434,0.022003908588598,0.0326424879065182,0.0217013331046782,0.989801976374348,0.915976519711139,0.8773600888604,0.802,0.726,0.709,0.810263082053778,0.792596736244888,0.808106054745342,0.021609236219066,0.0688556493226918,0.00174565668564566
"BLiMMP_sample_0082","BLI20_MA_111","2021-10-14",15.2,"filtered-unamended",0,1.009028,1.938194,0.965455020259202,0.686487269348063,0.62364665519507,-0.001,0.001,-0.002,0.00205302733891493,-0.000534405242646157,-0.000497424044126548,0.0010270456585341,-0.00106770495817722,0.999050528972507,0.749205681961743,0.775321353912486,0.79,0.515,0.409,0.790750794969791,0.687394679991626,0.52752319787927,0.138820966767648,0.340145368048241,0.207848190687418
"BLiMMP_sample_0082","BLI20_MA_112","2021-10-14",15.2,"filtered-unamended",0,1.032639,1.936111,0.788915730763827,0.557077268865784,0.625628636650489,0.005,-0.001,0,-0.00736498914974311,-0.00327347581078839,-0.00337039024283488,-0.00122672088307117,0,0.844776634705548,0.621985500251152,0.746571186796413,0.678,0.523,0.406,0.802579015737481,0.84085561446178,0.543819540829286,-0.0451170737669643,0.351982480618903,0.195197800196769
"BLiMMP_sample_0085","BLI20_MA_113","2021-10-14",19.9,"unfiltered-unamended",0,1.017361,1.942361,0.871622270574864,0.747943073654045,0.722063144010266,0.008,0.043,0.061,0.0394697741144591,0.0313052806754488,0.0314407417746543,0.0497284125100185,0.037353492019506,0.889158625817157,0.826613408644475,0.801687128326612,0.739,0.635,0.537,0.831122792427326,0.768194652251416,0.669837372992251,0.0773908122161283,0.224870378927648,0.110513518965272
"BLiMMP_sample_0085","BLI20_MA_114","2021-10-14",19.9,"unfiltered-molybdate",0,1.016667,1.929861,0.97583400404966,0.661424206382382,0.686829341206194,0.003,0.002,0.007,-0.00100796470588367,0.00212401712586893,0.0020650967215674,0.00201799809159893,0.00373042585160689,1.05152562855778,0.849105361019323,0.877697274128924,0.745,0.66,0.6,0.708494381655544,0.777288697374013,0.683606999458297,-0.0911505006710701,0.0861266557376933,0.0164659313229726
"BLiMMP_sample_0085","BLI20_MA_115","2021-10-14",19.9,"unfiltered-unamended",0,1.017361,1.938194,0.876798981226997,0.626748572974164,0.690463100976961,0.002,0.016,0.032,0.0156946962162654,0.017653221619061,0.0176191170210449,0.0181024713777265,0.0191823146981129,0.887328352797436,0.668516671159194,0.827423863842709,0.739,0.631,0.528,0.832837131452175,0.943880724628541,0.638125177521314,-0.123025852719733,0.235137359252163,0.132862959456858
"BLiMMP_sample_0085","BLI20_MA_116","2021-10-14",19.9,"unfiltered-molybdate",0,1.021528,1.948611,0.911098535063269,0.782539314372085,0.827342952542017,-0.002,0.014,0.033,0.0171911274158764,0.0197141268267817,0.0196714231865473,0.0151590042043766,0.0189325826344068,1.02743750857134,0.86636619705137,0.983671650715209,0.729,0.679,0.719,0.70953220406921,0.783733255418944,0.730934961353444,-0.0973667306657835,-0.00680252361421727,-0.0166410372146871
"BLiMMP_sample_0085","BLI20_MA_117","2021-10-14",19.9,"unfiltered-unamended",0,1.020139,1.936806,0.696809549364146,0.541453328331605,0.652713122729881,-0.001,0.022,0.037,0.0323559675531401,0.0281568055093378,0.0282355043518986,0.0314482909406717,0.0281705541152101,0.713035172603929,0.578317074748159,0.76841703820898,0.657,0.562,0.461,0.921413171808489,0.971785244702891,0.599934641057016,-0.0521755276062152,0.357552849811605,0.216414110734108
"BLiMMP_sample_0085","BLI20_MA_118","2021-10-14",19.9,"unfiltered-molybdate",0,1.018056,1.930556,0.934139294006813,0.711851893730788,0.747981874467755,0.003,0.002,0.004,-0.00105151795159437,0.000554505624145766,0.000523665374820659,0.00210529043042036,0.00222278490119381,1.05273574412531,0.886121689717901,0.908874195481241,0.749,0.672,0.634,0.711479594171397,0.758360852462524,0.697566289319395,-0.062680828867515,0.0597225787127182,0.00882970099986955
"BLiMMP_sample_0085","BLI20_MA_119","2021-10-14",19.9,"unfiltered-unamended",0,1.011806,1.933333,0.863892547534879,0.622617868569935,0.580189263115964,-0.004,0.027,0.03,0.035465388029602,0.0203569413566991,0.020602912223357,0.0313822122393822,0.0182813000238003,0.848758193841058,0.727218519392481,0.713297507024386,0.676,0.574,0.476,0.796457701269145,0.789308831793118,0.667323235133256,0.00891115108759905,0.266253236228468,0.090155176861247
"BLiMMP_sample_0085","BLI20_MA_120","2021-10-14",19.9,"unfiltered-molybdate",0,1.011111,1.93125,0.931760838040159,0.659251842230839,0.612568565468442,0,0.004,0.011,0.00424577233691765,0.0061129344008912,0.00608225836482044,0.00425491194157192,0.00614930437375655,0.899672702548395,0.833852129496411,0.747355922580634,0.731,0.7,0.675,0.812517705527114,0.839477378828248,0.903184118310339,-0.0322831269409942,0.0960129524980815,-0.0544077700632867
"BLiMMP_sample_0085","BLI20_MA_121","2021-10-14",19.9,"filtered-unamended",0,1.016667,1.940972,0.926491687628753,0.73510661150943,0.76077923145011,0.004,0.01,0.012,0.00636987626343822,0.00444865973757543,0.00448055975287404,0.0106741699479781,0.00671658098252798,0.912850135556867,0.831623713699886,0.907415993792877,0.688,0.617,0.548,0.753683406729516,0.741922085476583,0.603912652794926,0.015470319484998,0.164194593177771,0.112501822422136
"BLiMMP_sample_0085","BLI20_MA_122","2021-10-14",19.9,"filtered-unamended",0,1.015972,1.929167,0.88335642272031,0.791470745041313,0.740425370364802,0,0.002,0.001,0.00222849818938237,0.000586805538987341,0.000617483602054488,0.00223102476590015,0.000587137935266338,0.898311942631748,0.854846072352345,0.862082936060613,0.744,0.621,0.536,0.828220092254739,0.726446573347581,0.621749924026236,0.129052759763393,0.225560964859233,0.148268679696288
