"date","depth","corewater","replicate","constituent","concentration","detection_flag"
"2020-08-14",15.5,FALSE,1,"Fe_diss_ppm",0.007,"<"
"2020-08-14",15.5,FALSE,1,"Mn_diss_ppm",0.266,"NONE"
"2020-08-14",19.3,FALSE,1,"Fe_diss_ppm",0.012,"<"
"2020-08-14",19.3,FALSE,1,"Mn_diss_ppm",0.328,"NONE"
"2020-08-14",21.8,FALSE,1,"Fe_diss_ppm",0.02,"NONE"
"2020-08-14",21.8,FALSE,1,"Mn_diss_ppm",0.371,"NONE"
"2020-09-02",11,FALSE,1,"Fe_diss_ppm",0.005,"<"
"2020-09-02",11,FALSE,1,"Mn_diss_ppm",0.148,"NONE"
"2020-09-02",13.2,FALSE,1,"Fe_diss_ppm",0.006,"<"
"2020-09-02",13.2,FALSE,1,"Mn_diss_ppm",0.188,"NONE"
"2020-09-02",15.5,FALSE,1,"Fe_diss_ppm",0.018,"<"
"2020-09-02",15.5,FALSE,1,"Mn_diss_ppm",0.275,"NONE"
"2020-09-02",18.1,FALSE,1,"Fe_diss_ppm",0.014,"<"
"2020-09-02",18.1,FALSE,1,"Mn_diss_ppm",0.32,"NONE"
"2020-09-02",20.7,FALSE,1,"Fe_diss_ppm",0.018,"<"
"2020-09-02",20.7,FALSE,1,"Mn_diss_ppm",0.343,"NONE"
"2020-09-02",9.4,FALSE,1,"Fe_diss_ppm",0.005,"<"
"2020-09-02",9.4,FALSE,1,"Mn_diss_ppm",0.135,"NONE"
"2020-09-17",14.1,FALSE,1,"Fe_diss_ppm",0.01,"<"
"2020-09-17",14.1,FALSE,1,"Mn_diss_ppm",0.303,"NONE"
"2020-09-17",20.1,FALSE,1,"Fe_diss_ppm",0.026,"NONE"
"2020-09-17",20.1,FALSE,1,"Mn_diss_ppm",0.325,"NONE"
"2020-09-24",16.2,FALSE,1,"Fe_diss_ppm",0.012,"<"
"2020-09-24",16.2,FALSE,1,"Mn_diss_ppm",0.272,"NONE"
"2020-09-24",18.2,FALSE,1,"Fe_diss_ppm",0.015,"<"
"2020-09-24",18.2,FALSE,1,"Mn_diss_ppm",0.304,"NONE"
"2020-09-24",20.2,FALSE,1,"Fe_diss_ppm",0.015,"<"
"2020-09-24",20.2,FALSE,1,"Mn_diss_ppm",0.308,"NONE"
"2020-09-24",22.2,FALSE,1,"Fe_diss_ppm",0.015,"<"
"2020-09-24",22.2,FALSE,1,"Mn_diss_ppm",0.318,"NONE"
"2020-10-10",15.4,FALSE,1,"Fe_diss_ppm",0.004,"<"
"2020-10-10",15.4,FALSE,1,"Mn_diss_ppm",0.092,"NONE"
"2020-10-10",15.7,FALSE,1,"Fe_diss_ppm",0.005,"<"
"2020-10-10",15.7,FALSE,1,"Mn_diss_ppm",0.153,"NONE"
"2020-10-10",17.1,FALSE,1,"Fe_diss_ppm",0.023,"NONE"
"2020-10-10",17.1,FALSE,1,"Mn_diss_ppm",0.383,"NONE"
"2020-10-10",20.9,FALSE,1,"Fe_diss_ppm",0.028,"NONE"
"2020-10-10",20.9,FALSE,2,"Fe_diss_ppm",0.03,"NONE"
"2020-10-10",20.9,FALSE,1,"Mn_diss_ppm",0.371,"NONE"
"2020-10-10",20.9,FALSE,2,"Mn_diss_ppm",0.38,"NONE"
"2020-08-14",15.5,FALSE,1,"Fe_part_ppm",0.014,"<"
"2020-08-14",15.5,FALSE,1,"Mn_part_ppm",0.01,"<"
"2020-08-14",19.3,FALSE,1,"Fe_part_ppm",0.01,"<"
"2020-08-14",19.3,FALSE,1,"Mn_part_ppm",0.03,"NONE"
"2020-08-14",21.8,FALSE,1,"Fe_part_ppm",0.012,"<"
"2020-08-14",21.8,FALSE,1,"Mn_part_ppm",-0.006,"<"
"2020-09-02",11,FALSE,1,"Fe_part_ppm",0.015,"<"
"2020-09-02",11,FALSE,1,"Mn_part_ppm",0.019,"<"
"2020-09-02",13.2,FALSE,1,"Fe_part_ppm",0.042,"NONE"
"2020-09-02",13.2,FALSE,1,"Mn_part_ppm",0.03,"NONE"
"2020-09-02",15.5,FALSE,1,"Fe_part_ppm",0.001,"<"
"2020-09-02",15.5,FALSE,1,"Mn_part_ppm",0.008,"<"
"2020-09-02",18.1,FALSE,1,"Fe_part_ppm",0.018,"<"
"2020-09-02",18.1,FALSE,1,"Mn_part_ppm",-0.041,"<"
"2020-09-02",20.7,FALSE,1,"Fe_part_ppm",0.016,"<"
"2020-09-02",20.7,FALSE,1,"Mn_part_ppm",-0.049,"<"
"2020-09-02",9.4,FALSE,1,"Fe_part_ppm",0.002,"<"
"2020-09-02",9.4,FALSE,1,"Mn_part_ppm",-0.001,"<"
"2020-09-17",14.1,FALSE,1,"Fe_part_ppm",0.002,"<"
"2020-09-17",14.1,FALSE,1,"Mn_part_ppm",-0.031,"<"
"2020-09-17",20.1,FALSE,1,"Fe_part_ppm",0.003,"<"
"2020-09-17",20.1,FALSE,1,"Mn_part_ppm",-0.018,"<"
"2020-09-24",16.2,FALSE,1,"Fe_part_ppm",0.015,"<"
"2020-09-24",16.2,FALSE,1,"Mn_part_ppm",0.003,"<"
"2020-09-24",18.2,FALSE,1,"Fe_part_ppm",0.017,"<"
"2020-09-24",18.2,FALSE,1,"Mn_part_ppm",-0.014,"<"
"2020-09-24",20.2,FALSE,1,"Fe_part_ppm",0.022,"NONE"
"2020-09-24",20.2,FALSE,1,"Mn_part_ppm",-0.007,"<"
"2020-09-24",22.2,FALSE,1,"Fe_part_ppm",0.018,"<"
"2020-09-24",22.2,FALSE,1,"Mn_part_ppm",0,"<"
"2020-10-10",15.4,FALSE,1,"Fe_part_ppm",0.008,"<"
"2020-10-10",15.4,FALSE,1,"Mn_part_ppm",0.073,"NONE"
"2020-10-10",15.7,FALSE,1,"Fe_part_ppm",0.009,"<"
"2020-10-10",15.7,FALSE,1,"Mn_part_ppm",0.067,"NONE"
"2020-10-10",17.1,FALSE,1,"Fe_part_ppm",0.018,"<"
"2020-10-10",17.1,FALSE,1,"Mn_part_ppm",-0.005,"<"
"2020-10-10",20.9,FALSE,1,"Fe_part_ppm",0.01,"<"
"2020-10-10",20.9,FALSE,2,"Fe_part_ppm",0.021,"NONE"
"2020-10-10",20.9,FALSE,1,"Mn_part_ppm",-0.005,"<"
"2020-10-10",20.9,FALSE,2,"Mn_part_ppm",-0.006,"<"
"2021-09-10",10.6,FALSE,1,"Fe_diss_ppm",0.002,"<"
"2021-09-10",10.6,FALSE,1,"Mn_diss_ppm",0.001,"<"
"2021-09-10",10.8,FALSE,1,"Fe_diss_ppm",0.003,"<"
"2021-09-10",10.8,FALSE,2,"Fe_diss_ppm",0.004,"<"
"2021-09-10",10.8,FALSE,1,"Mn_diss_ppm",0.085,"NONE"
"2021-09-10",10.8,FALSE,2,"Mn_diss_ppm",0.085,"NONE"
"2021-09-10",11.9,FALSE,1,"Fe_diss_ppm",0.012,"<"
"2021-09-10",11.9,FALSE,1,"Mn_diss_ppm",0.161,"NONE"
"2021-09-10",14.6,FALSE,1,"Fe_diss_ppm",0.012,"<"
"2021-09-10",14.6,FALSE,1,"Mn_diss_ppm",0.189,"NONE"
"2021-09-10",16.9,FALSE,1,"Fe_diss_ppm",0.019,"<"
"2021-09-10",16.9,FALSE,1,"Mn_diss_ppm",0.255,"NONE"
"2021-09-10",19.9,FALSE,1,"Fe_diss_ppm",0.023,"NONE"
"2021-09-10",19.9,FALSE,1,"Mn_diss_ppm",0.298,"NONE"
"2021-09-10",3,FALSE,1,"Fe_diss_ppm",0.003,"<"
"2021-09-10",3,FALSE,1,"Mn_diss_ppm",0,"<"
"2021-09-10",7.1,FALSE,1,"Fe_diss_ppm",0.001,"<"
"2021-09-10",7.1,FALSE,1,"Mn_diss_ppm",0,"<"
"2021-09-10",9.5,FALSE,1,"Fe_diss_ppm",0.01,"<"
"2021-09-10",9.5,FALSE,1,"Mn_diss_ppm",0,"<"
"2021-10-14",12.6,FALSE,1,"Fe_diss_ppm",0.001,"<"
"2021-10-14",12.6,FALSE,1,"Mn_diss_ppm",0.001,"<"
"2021-10-14",13.8,FALSE,1,"Fe_diss_ppm",0.009,"<"
"2021-10-14",13.8,FALSE,1,"Mn_diss_ppm",0.012,"<"
"2021-10-14",14.2,FALSE,1,"Fe_diss_ppm",0.003,"<"
"2021-10-14",14.2,FALSE,2,"Fe_diss_ppm",0.005,"<"
"2021-10-14",14.2,FALSE,1,"Mn_diss_ppm",0.166,"NONE"
"2021-10-14",14.2,FALSE,2,"Mn_diss_ppm",0.16,"NONE"
"2021-10-14",15.2,FALSE,1,"Fe_diss_ppm",0.023,"NONE"
"2021-10-14",15.2,FALSE,1,"Mn_diss_ppm",0.297,"NONE"
"2021-10-14",16.5,FALSE,1,"Fe_diss_ppm",0.026,"NONE"
"2021-10-14",16.5,FALSE,1,"Mn_diss_ppm",0.242,"NONE"
"2021-10-14",18.2,FALSE,1,"Fe_diss_ppm",0.031,"NONE"
"2021-10-14",18.2,FALSE,1,"Mn_diss_ppm",0.263,"NONE"
"2021-10-14",19.9,FALSE,1,"Fe_diss_ppm",0.03,"NONE"
"2021-10-14",19.9,FALSE,2,"Fe_diss_ppm",0.026,"NONE"
"2021-10-14",19.9,FALSE,1,"Mn_diss_ppm",0.286,"NONE"
"2021-10-14",19.9,FALSE,2,"Mn_diss_ppm",0.285,"NONE"
"2021-10-14",5.6,FALSE,1,"Fe_diss_ppm",0.004,"<"
"2021-10-14",5.6,FALSE,1,"Mn_diss_ppm",0,"<"
"2021-09-10",10.6,FALSE,1,"Fe_part_ppm",0.004,"<"
"2021-09-10",10.6,FALSE,1,"Mn_part_ppm",0.038,"NONE"
"2021-09-10",10.8,FALSE,1,"Fe_part_ppm",0.068,"NONE"
"2021-09-10",10.8,FALSE,2,"Fe_part_ppm",0.003,"<"
"2021-09-10",10.8,FALSE,1,"Mn_part_ppm",0.06,"NONE"
"2021-09-10",10.8,FALSE,2,"Mn_part_ppm",0.101,"NONE"
"2021-09-10",11.9,FALSE,1,"Fe_part_ppm",0.006,"<"
"2021-09-10",11.9,FALSE,1,"Mn_part_ppm",0.003,"<"
"2021-09-10",14.6,FALSE,1,"Fe_part_ppm",0.005,"<"
"2021-09-10",14.6,FALSE,1,"Mn_part_ppm",0.006,"<"
"2021-09-10",16.9,FALSE,1,"Fe_part_ppm",0.001,"<"
"2021-09-10",16.9,FALSE,1,"Mn_part_ppm",-0.001,"<"
"2021-09-10",19.9,FALSE,1,"Fe_part_ppm",0.002,"<"
"2021-09-10",19.9,FALSE,1,"Mn_part_ppm",-0.002,"<"
"2021-09-10",3,FALSE,1,"Fe_part_ppm",0.145,"NONE"
"2021-09-10",3,FALSE,1,"Mn_part_ppm",0.014,"<"
"2021-09-10",7.1,FALSE,1,"Fe_part_ppm",0.005,"<"
"2021-09-10",7.1,FALSE,1,"Mn_part_ppm",0.014,"<"
"2021-09-10",9.5,FALSE,1,"Fe_part_ppm",-0.006,"<"
"2021-09-10",9.5,FALSE,1,"Mn_part_ppm",0.015,"<"
"2021-10-14",12.6,FALSE,1,"Fe_part_ppm",0.004,"<"
"2021-10-14",12.6,FALSE,1,"Mn_part_ppm",0.02,"NONE"
"2021-10-14",13.8,FALSE,1,"Fe_part_ppm",-0.002,"<"
"2021-10-14",13.8,FALSE,1,"Mn_part_ppm",0.052,"NONE"
"2021-10-14",14.2,FALSE,1,"Fe_part_ppm",0.017,"<"
"2021-10-14",14.2,FALSE,2,"Fe_part_ppm",0.011,"<"
"2021-10-14",14.2,FALSE,1,"Mn_part_ppm",0.048,"NONE"
"2021-10-14",14.2,FALSE,2,"Mn_part_ppm",0.052,"NONE"
"2021-10-14",15.2,FALSE,1,"Fe_part_ppm",0.01,"<"
"2021-10-14",15.2,FALSE,1,"Mn_part_ppm",0.012,"<"
"2021-10-14",16.5,FALSE,1,"Fe_part_ppm",0.011,"<"
"2021-10-14",16.5,FALSE,1,"Mn_part_ppm",0.001,"<"
"2021-10-14",18.2,FALSE,1,"Fe_part_ppm",0.047,"NONE"
"2021-10-14",18.2,FALSE,1,"Mn_part_ppm",-0.002,"<"
"2021-10-14",19.9,FALSE,1,"Fe_part_ppm",0.014,"<"
"2021-10-14",19.9,FALSE,2,"Fe_part_ppm",0.015,"<"
"2021-10-14",19.9,FALSE,1,"Mn_part_ppm",0.002,"<"
"2021-10-14",19.9,FALSE,2,"Mn_part_ppm",0.003,"<"
"2021-10-14",5.6,FALSE,1,"Fe_part_ppm",0.003,"<"
"2021-10-14",5.6,FALSE,1,"Mn_part_ppm",0.02,"NONE"
"2020-08-14",21.8,FALSE,1,"sulfate_uM",107.8,"NONE"
"2020-08-14",19.3,FALSE,1,"sulfate_uM",133.2,"NONE"
"2020-08-14",15.5,FALSE,1,"sulfate_uM",162.2,"NONE"
"2020-08-14",23.8,TRUE,1,"sulfate_uM",148.4,"NONE"
"2020-08-14",23.6,TRUE,1,"sulfate_uM",116,"NONE"
"2020-08-14",23.41,TRUE,1,"sulfate_uM",129.5,"NONE"
"2020-08-14",23.23,TRUE,1,"sulfate_uM",178.6,"NONE"
"2020-09-02",20.7,FALSE,1,"sulfate_uM",112.1,"NONE"
"2020-09-02",18.1,FALSE,1,"sulfate_uM",124.8,"NONE"
"2020-09-02",15.5,FALSE,1,"sulfate_uM",159.9,"NONE"
"2020-09-02",13.2,FALSE,1,"sulfate_uM",203,"NONE"
"2020-09-02",11,FALSE,1,"sulfate_uM",200.9,"NONE"
"2020-09-02",9.4,FALSE,1,"sulfate_uM",185.6,"NONE"
"2020-09-17",20.1,FALSE,1,"sulfate_uM",93.8,"NONE"
"2020-09-17",20.1,FALSE,2,"sulfate_uM",59.9,"NONE"
"2020-09-17",14.1,FALSE,1,"sulfate_uM",152.2,"NONE"
"2020-09-17",14.1,FALSE,2,"sulfate_uM",100.6,"NONE"
"2020-09-24",22.2,FALSE,1,"sulfate_uM",49.2,"NONE"
"2020-09-24",22.2,FALSE,2,"sulfate_uM",49.5,"NONE"
"2020-09-24",20.2,FALSE,1,"sulfate_uM",129.6,"NONE"
"2020-09-24",18.2,FALSE,1,"sulfate_uM",112.2,"NONE"
"2020-09-24",16.2,FALSE,1,"sulfate_uM",145.2,"NONE"
"2020-09-24",23.16,TRUE,1,"sulfate_uM",128.2,"NONE"
"2020-09-24",23.37,TRUE,1,"sulfate_uM",72.8,"NONE"
"2020-09-24",23.58,TRUE,1,"sulfate_uM",60.7,"NONE"
"2020-09-24",23.79,TRUE,1,"sulfate_uM",80.1,"NONE"
"2020-10-10",20.9,FALSE,1,"sulfate_uM",79.7,"NONE"
"2020-10-10",20.9,FALSE,2,"sulfate_uM",85.5,"NONE"
"2020-10-10",17.1,FALSE,1,"sulfate_uM",123.1,"NONE"
"2020-10-10",15.7,FALSE,1,"sulfate_uM",201.3,"NONE"
"2020-10-10",15.4,FALSE,1,"sulfate_uM",189.1,"NONE"
"2021-08-31",10,FALSE,1,"sulfate_uM",192.4,"NONE"
"2021-08-31",15,FALSE,1,"sulfate_uM",159.4,"NONE"
"2021-08-31",15,FALSE,2,"sulfate_uM",170.9,"NONE"
"2021-08-31",20,FALSE,1,"sulfate_uM",96.2,"NONE"
"2021-08-31",20,FALSE,2,"sulfate_uM",100.9,"NONE"
"2021-09-10",3,FALSE,1,"sulfate_uM",215.3,"NONE"
"2021-09-10",7.1,FALSE,1,"sulfate_uM",218.4,"NONE"
"2021-09-10",9.5,FALSE,1,"sulfate_uM",246.7,"NONE"
"2021-09-10",10.6,FALSE,1,"sulfate_uM",207.1,"NONE"
"2021-09-10",10.8,FALSE,1,"sulfate_uM",224.2,"NONE"
"2021-09-10",10.8,FALSE,2,"sulfate_uM",229.7,"NONE"
"2021-09-10",11.9,FALSE,1,"sulfate_uM",177.4,"NONE"
"2021-09-10",14.6,FALSE,1,"sulfate_uM",157.3,"NONE"
"2021-09-10",16.9,FALSE,1,"sulfate_uM",117.2,"NONE"
"2021-09-10",19.9,FALSE,1,"sulfate_uM",90.6,"NONE"
"2021-10-14",5.6,FALSE,1,"sulfate_uM",219.5,"NONE"
"2021-10-14",12.6,FALSE,1,"sulfate_uM",219.9,"NONE"
"2021-10-14",13.8,FALSE,1,"sulfate_uM",235.5,"NONE"
"2021-10-14",15.2,FALSE,1,"sulfate_uM",136.3,"NONE"
"2021-10-14",16.5,FALSE,1,"sulfate_uM",150.7,"NONE"
"2021-10-14",19.9,FALSE,1,"sulfate_uM",84.9,"NONE"
"2021-10-14",14.2,FALSE,1,"sulfate_uM",227.7,"NONE"
"2021-10-14",19.9,FALSE,2,"sulfate_uM",77.3,"NONE"
"2021-10-14",14.2,FALSE,2,"sulfate_uM",208.7,"NONE"
"2021-10-14",18.2,FALSE,1,"sulfate_uM",92.3,"NONE"
"2020-08-14",21.8,FALSE,1,"sulfide_uM",59.8,"NONE"
"2020-08-14",19.3,FALSE,1,"sulfide_uM",35.8,"NONE"
"2020-08-14",15.5,FALSE,1,"sulfide_uM",13.3,"NONE"
"2020-08-14",23.8,TRUE,1,"sulfide_uM",45.9,"NONE"
"2020-08-14",23.6,TRUE,1,"sulfide_uM",45.6,"NONE"
"2020-08-14",23.41,TRUE,1,"sulfide_uM",28.5,"NONE"
"2020-08-14",23.23,TRUE,1,"sulfide_uM",25,"NONE"
"2020-09-02",20.7,FALSE,1,"sulfide_uM",94.2,"NONE"
"2020-09-02",18.1,FALSE,1,"sulfide_uM",69.7,"NONE"
"2020-09-02",15.5,FALSE,1,"sulfide_uM",36.1,"NONE"
"2020-09-02",13.2,FALSE,1,"sulfide_uM",23,"NONE"
"2020-09-02",11,FALSE,1,"sulfide_uM",15.7,"NONE"
"2020-09-02",9.4,FALSE,1,"sulfide_uM",5.38,"NONE"
"2020-09-17",20.1,FALSE,1,"sulfide_uM",103,"NONE"
"2020-09-17",14.1,FALSE,1,"sulfide_uM",38.7,"NONE"
"2020-09-24",22.2,FALSE,1,"sulfide_uM",111,"NONE"
"2020-09-24",20.2,FALSE,1,"sulfide_uM",107,"NONE"
"2020-09-24",18.2,FALSE,1,"sulfide_uM",91.1,"NONE"
"2020-09-24",16.2,FALSE,1,"sulfide_uM",65.5,"NONE"
"2020-09-24",23.16,TRUE,1,"sulfide_uM",108,"NONE"
"2020-09-24",23.37,TRUE,1,"sulfide_uM",83.4,"NONE"
"2020-09-24",23.58,TRUE,1,"sulfide_uM",77.5,"NONE"
"2020-09-24",23.79,TRUE,1,"sulfide_uM",87.6,"NONE"
"2020-10-10",20.9,FALSE,1,"sulfide_uM",69.8,"NONE"
"2020-10-10",20.9,FALSE,2,"sulfide_uM",68.8,"NONE"
"2020-10-10",17.1,FALSE,1,"sulfide_uM",82.5,"NONE"
"2020-10-10",15.7,FALSE,1,"sulfide_uM",1.82,"NONE"
"2020-10-10",15.4,FALSE,1,"sulfide_uM",0,"<"
"2021-08-31",10,FALSE,1,"sulfide_uM",18.9,"NONE"
"2021-08-31",15,FALSE,1,"sulfide_uM",50.7,"NONE"
"2021-08-31",15,FALSE,2,"sulfide_uM",50.4,"NONE"
"2021-08-31",20,FALSE,1,"sulfide_uM",104,"NONE"
"2021-09-10",3,FALSE,1,"sulfide_uM",0.815,"<"
"2021-09-10",7.1,FALSE,1,"sulfide_uM",0.815,"<"
"2021-09-10",9.5,FALSE,1,"sulfide_uM",0.916,"<"
"2021-09-10",10.6,FALSE,1,"sulfide_uM",0.863,"<"
"2021-09-10",10.8,FALSE,1,"sulfide_uM",2.36,"NONE"
"2021-09-10",10.8,FALSE,2,"sulfide_uM",1.06,"NONE"
"2021-09-10",11.9,FALSE,1,"sulfide_uM",41.9,"NONE"
"2021-09-10",14.6,FALSE,1,"sulfide_uM",56.2,"NONE"
"2021-09-10",16.9,FALSE,1,"sulfide_uM",87.3,"NONE"
"2021-09-10",19.9,FALSE,1,"sulfide_uM",122,"NONE"
"2021-10-14",5.6,FALSE,1,"sulfide_uM",0.959,"<"
"2021-10-14",12.6,FALSE,1,"sulfide_uM",0.862,"<"
"2021-10-14",13.8,FALSE,1,"sulfide_uM",0.815,"<"
"2021-10-14",15.2,FALSE,1,"sulfide_uM",84.5,"NONE"
"2021-10-14",16.5,FALSE,1,"sulfide_uM",93,"NONE"
"2021-10-14",19.9,FALSE,1,"sulfide_uM",140,"NONE"
"2021-10-14",14.2,FALSE,1,"sulfide_uM",0.871,"<"
"2021-10-14",19.9,FALSE,2,"sulfide_uM",143,"NONE"
"2021-10-14",14.2,FALSE,2,"sulfide_uM",0.776,"<"
"2021-10-14",18.2,FALSE,1,"sulfide_uM",116,"NONE"
"2021-10-14",19.9,FALSE,1,"DOC_MG.L",4.18,"NONE"
"2021-10-14",19.9,FALSE,1,"SPM_MG.L",1.3776,"NONE"
"2021-10-14",19.9,FALSE,1,"PMHG_NG.L",0.018,"NONE"
"2021-10-14",19.9,FALSE,1,"FMHG_NG.L",0.54,"NONE"
"2021-10-14",19.9,FALSE,1,"PTHG_NG.L",0.155,"NONE"
"2021-10-14",19.9,FALSE,1,"FTHG_NG.L",1.41,"NONE"
"2021-10-14",19.9,FALSE,2,"DOC_MG.L",4.56,"NONE"
"2021-10-14",19.9,FALSE,2,"SPM_MG.L",1.5144,"NONE"
"2021-10-14",19.9,FALSE,2,"PMHG_NG.L",0.017,"NONE"
"2021-10-14",19.9,FALSE,2,"FMHG_NG.L",0.47,"NONE"
"2021-10-14",19.9,FALSE,2,"PTHG_NG.L",0.162,"NONE"
"2021-10-14",19.9,FALSE,2,"FTHG_NG.L",1.38,"NONE"
"2021-10-14",18.2,FALSE,1,"DOC_MG.L",4.24,"NONE"
"2021-10-14",18.2,FALSE,1,"SPM_MG.L",1.1152,"NONE"
"2021-10-14",18.2,FALSE,1,"PMHG_NG.L",0.015,"NONE"
"2021-10-14",18.2,FALSE,1,"FMHG_NG.L",0.49,"NONE"
"2021-10-14",18.2,FALSE,1,"PTHG_NG.L",0.154,"NONE"
"2021-10-14",18.2,FALSE,1,"FTHG_NG.L",1.15,"NONE"
"2021-10-14",16.5,FALSE,1,"DOC_MG.L",3.92,"NONE"
"2021-10-14",16.5,FALSE,1,"SPM_MG.L",1.2378,"NONE"
"2021-10-14",16.5,FALSE,1,"PMHG_NG.L",0.008,"NONE"
"2021-10-14",16.5,FALSE,1,"FMHG_NG.L",0.38,"NONE"
"2021-10-14",16.5,FALSE,1,"PTHG_NG.L",0.164,"NONE"
"2021-10-14",16.5,FALSE,1,"FTHG_NG.L",0.95,"NONE"
"2021-10-14",15.2,FALSE,1,"DOC_MG.L",3.95,"NONE"
"2021-10-14",15.2,FALSE,1,"SPM_MG.L",1.3258,"NONE"
"2021-10-14",15.2,FALSE,1,"PMHG_NG.L",0.009,"NONE"
"2021-10-14",15.2,FALSE,1,"FMHG_NG.L",0.37,"NONE"
"2021-10-14",15.2,FALSE,1,"PTHG_NG.L",0.116,"NONE"
"2021-10-14",15.2,FALSE,1,"FTHG_NG.L",0.96,"NONE"
"2021-10-14",14.2,FALSE,1,"DOC_MG.L",4.15,"NONE"
"2021-10-14",14.2,FALSE,1,"SPM_MG.L",3.7449,"NONE"
"2021-10-14",14.2,FALSE,1,"PMHG_NG.L",0.257,"NONE"
"2021-10-14",14.2,FALSE,1,"FMHG_NG.L",0.15,"NONE"
"2021-10-14",14.2,FALSE,1,"PTHG_NG.L",0.44,"NONE"
"2021-10-14",14.2,FALSE,1,"FTHG_NG.L",0.36,"NONE"
"2021-10-14",14.2,FALSE,2,"DOC_MG.L",4.13,"NONE"
"2021-10-14",14.2,FALSE,2,"SPM_MG.L",3.5907,"NONE"
"2021-10-14",14.2,FALSE,2,"PMHG_NG.L",0.216,"NONE"
"2021-10-14",14.2,FALSE,2,"FMHG_NG.L",0.13,"NONE"
"2021-10-14",14.2,FALSE,2,"PTHG_NG.L",0.439,"NONE"
"2021-10-14",14.2,FALSE,2,"FTHG_NG.L",0.42,"NONE"
"2021-10-14",13.8,FALSE,1,"DOC_MG.L",4.03,"NONE"
"2021-10-14",13.8,FALSE,1,"SPM_MG.L",3.3733,"NONE"
"2021-10-14",13.8,FALSE,1,"PMHG_NG.L",0.055,"NONE"
"2021-10-14",13.8,FALSE,1,"FMHG_NG.L",0.05,"NONE"
"2021-10-14",13.8,FALSE,1,"PTHG_NG.L",0.237,"NONE"
"2021-10-14",13.8,FALSE,1,"FTHG_NG.L",0.18,"NONE"
"2021-10-14",5.6,FALSE,1,"DOC_MG.L",4.1,"NONE"
"2021-10-14",5.6,FALSE,1,"SPM_MG.L",2.9779,"NONE"
"2021-10-14",5.6,FALSE,1,"PMHG_NG.L",0.028,"NONE"
"2021-10-14",5.6,FALSE,1,"FMHG_NG.L",0.04,"<"
"2021-10-14",5.6,FALSE,1,"PTHG_NG.L",0.286,"NONE"
"2021-10-14",5.6,FALSE,1,"FTHG_NG.L",0.12,"NONE"
"2021-10-14",12.6,FALSE,1,"DOC_MG.L",4.09,"NONE"
"2021-10-14",12.6,FALSE,1,"SPM_MG.L",3.2885,"NONE"
"2021-10-14",12.6,FALSE,1,"PMHG_NG.L",0.044,"NONE"
"2021-10-14",12.6,FALSE,1,"FMHG_NG.L",0.04,"<"
"2021-10-14",12.6,FALSE,1,"PTHG_NG.L",0.207,"NONE"
"2021-10-14",12.6,FALSE,1,"FTHG_NG.L",0.12,"NONE"
"2021-09-10",19.9,FALSE,1,"DOC_MG.L",4.46,"NONE"
"2021-09-10",19.9,FALSE,1,"SPM_MG.L",1.5392,"NONE"
"2021-09-10",19.9,FALSE,1,"PMHG_NG.L",0.008,"<"
"2021-09-10",19.9,FALSE,1,"FMHG_NG.L",0.37,"NONE"
"2021-09-10",19.9,FALSE,1,"PTHG_NG.L",0.092,"NONE"
"2021-09-10",19.9,FALSE,1,"FTHG_NG.L",1.22,"NONE"
"2021-09-10",19.9,FALSE,2,"DOC_MG.L",4.53,"NONE"
"2021-09-10",19.9,FALSE,2,"SPM_MG.L",1.5755,"NONE"
"2021-09-10",19.9,FALSE,2,"PMHG_NG.L",0.008,"<"
"2021-09-10",19.9,FALSE,2,"FMHG_NG.L",0.5,"NONE"
"2021-09-10",19.9,FALSE,2,"PTHG_NG.L",0.096,"NONE"
"2021-09-10",19.9,FALSE,2,"FTHG_NG.L",1.19,"NONE"
"2021-09-10",16.9,FALSE,1,"DOC_MG.L",4.53,"NONE"
"2021-09-10",16.9,FALSE,1,"SPM_MG.L",0.832,"NONE"
"2021-09-10",16.9,FALSE,1,"PMHG_NG.L",0.009,"NONE"
"2021-09-10",16.9,FALSE,1,"FMHG_NG.L",0.35,"NONE"
"2021-09-10",16.9,FALSE,1,"PTHG_NG.L",0.101,"NONE"
"2021-09-10",16.9,FALSE,1,"FTHG_NG.L",1.01,"NONE"
"2021-09-10",14.6,FALSE,1,"DOC_MG.L",4.34,"NONE"
"2021-09-10",14.6,FALSE,1,"SPM_MG.L",1.2162,"NONE"
"2021-09-10",14.6,FALSE,1,"PMHG_NG.L",0.008,"<"
"2021-09-10",14.6,FALSE,1,"FMHG_NG.L",0.27,"NONE"
"2021-09-10",14.6,FALSE,1,"PTHG_NG.L",0.069,"NONE"
"2021-09-10",14.6,FALSE,1,"FTHG_NG.L",0.71,"NONE"
"2021-09-10",11.9,FALSE,1,"DOC_MG.L",4.44,"NONE"
"2021-09-10",11.9,FALSE,1,"SPM_MG.L",1.3754,"NONE"
"2021-09-10",11.9,FALSE,1,"PMHG_NG.L",0.013,"NONE"
"2021-09-10",11.9,FALSE,1,"FMHG_NG.L",0.26,"NONE"
"2021-09-10",11.9,FALSE,1,"PTHG_NG.L",0.142,"NONE"
"2021-09-10",11.9,FALSE,1,"FTHG_NG.L",0.52,"NONE"
"2021-09-10",10.8,FALSE,1,"DOC_MG.L",4.46,"NONE"
"2021-09-10",10.8,FALSE,1,"SPM_MG.L",4.838,"NONE"
